ISOTime,Sol_Rad,ATemp,Rel_Hum,Wx,Wy,Precip,LW_In
16/10/2014 18:40:00,227.87,35.78,24.21,-1.29,0.80,0.000000,460.63,
16/10/2014 19:40:00,45.62,35.90,25.05,-1.24,0.72,0.000000,515.15,
16/10/2014 20:40:00,0.00,36.42,23.00,-1.08,0.70,0.000000,551.93,
16/10/2014 21:40:00,0.00,36.87,19.65,-0.82,0.66,0.000000,564.03,
16/10/2014 22:40:00,0.00,34.01,30.53,-0.58,0.50,0.000000,545.49,
16/10/2014 23:40:00,0.00,30.61,62.80,-0.88,0.62,0.000000,499.10,
17/10/2014 00:40:00,0.00,29.30,66.55,-0.98,0.88,0.000000,485.78,
17/10/2014 01:40:00,0.00,28.07,72.11,0.08,1.45,0.000000,473.66,
17/10/2014 02:40:00,0.00,27.40,75.50,0.07,1.24,0.000000,468.40,
17/10/2014 03:40:00,0.00,25.16,78.70,-0.00,0.97,0.000000,462.71,
17/10/2014 04:40:00,0.00,26.05,82.93,0.11,0.80,0.000000,451.19,
17/10/2014 05:40:00,0.00,23.64,84.21,0.07,0.77,0.000000,449.50,
17/10/2014 06:40:00,0.00,23.69,82.57,0.11,0.72,0.000000,470.05,
17/10/2014 07:40:00,82.03,23.20,80.57,0.01,0.68,0.000000,458.78,
17/10/2014 08:40:00,304.81,23.03,74.60,-0.03,0.65,0.000000,463.76,
17/10/2014 09:40:00,567.55,23.04,74.90,0.05,0.55,0.000000,467.34,
17/10/2014 10:40:00,796.94,22.66,74.33,-0.01,0.46,0.000000,467.63,
17/10/2014 11:40:00,971.64,26.06,73.28,0.01,0.39,0.000000,474.05,
17/10/2014 12:40:00,1077.44,28.03,68.15,-0.02,0.50,0.000000,441.40,
17/10/2014 13:40:00,1106.05,29.64,55.70,-0.45,0.37,0.000000,441.55,
17/10/2014 14:40:00,1055.26,31.72,52.63,-0.05,0.67,0.000000,429.44,
17/10/2014 15:40:00,928.99,33.64,47.81,-0.57,0.59,0.000000,410.54,
17/10/2014 16:40:00,737.20,34.64,34.00,-0.80,0.80,0.000000,442.62,
17/10/2014 17:40:00,495.72,35.69,27.46,0.14,1.25,0.000000,455.34,
17/10/2014 18:40:00,228.37,36.62,24.13,-1.21,0.75,0.000000,525.24,
17/10/2014 19:40:00,45.79,36.81,21.43,-1.18,0.93,0.000000,539.32,
17/10/2014 20:40:00,0.00,37.16,31.30,-1.17,0.92,0.000000,551.82,
17/10/2014 21:40:00,0.00,37.04,24.17,-1.06,0.88,0.000000,559.88,
17/10/2014 22:40:00,0.00,33.21,52.30,-1.08,0.74,0.000000,523.65,
17/10/2014 23:40:00,0.00,30.78,51.23,-0.99,0.59,0.000000,511.20,
18/10/2014 00:40:00,0.00,29.14,62.10,0.05,0.93,0.000000,493.47,
18/10/2014 01:40:00,0.00,28.45,67.12,0.06,0.76,0.000000,483.89,
18/10/2014 02:40:00,0.00,27.46,68.25,0.11,0.63,0.000000,477.09,
18/10/2014 03:40:00,0.00,26.30,69.90,0.06,0.55,0.000000,487.27,
18/10/2014 04:40:00,0.00,25.66,69.60,0.07,0.50,0.000000,472.68,
18/10/2014 05:40:00,0.00,25.18,76.58,0.00,0.45,0.000000,458.02,
18/10/2014 06:40:00,0.00,24.40,78.58,0.02,0.54,0.000000,468.60,
18/10/2014 07:40:00,83.50,25.31,83.91,0.00,0.57,0.000000,468.31,
18/10/2014 08:40:00,307.03,24.99,83.73,0.05,0.53,0.000000,467.82,
18/10/2014 09:40:00,569.65,24.48,83.38,-0.07,0.46,0.000000,467.14,
18/10/2014 10:40:00,798.82,24.33,83.13,-0.02,0.39,0.000000,459.83,
18/10/2014 11:40:00,973.25,26.40,82.92,0.01,0.47,0.000000,469.76,
18/10/2014 12:40:00,1078.77,28.13,78.75,0.09,0.75,0.000000,437.41,
18/10/2014 13:40:00,1107.11,29.36,75.52,-0.07,0.98,0.000000,422.10,
18/10/2014 14:40:00,1056.10,31.39,70.65,0.08,1.04,0.000000,422.14,
18/10/2014 15:40:00,929.66,32.74,60.81,0.05,1.07,0.000000,412.77,
18/10/2014 16:40:00,737.76,34.54,52.91,-0.71,1.02,0.000000,422.25,
18/10/2014 17:40:00,496.25,34.59,43.63,0.24,1.43,0.000000,435.40,
18/10/2014 18:40:00,228.90,35.27,37.81,-1.27,0.74,0.000000,468.96,
18/10/2014 19:40:00,45.97,36.34,39.76,-1.36,0.68,0.000000,517.63,
18/10/2014 20:40:00,0.00,36.80,40.93,-0.01,1.50,0.000000,550.66,
18/10/2014 21:40:00,0.00,35.71,37.93,-0.71,1.27,0.000000,556.06,
18/10/2014 22:40:00,0.00,32.36,50.33,0.10,1.39,0.000000,538.55,
18/10/2014 23:40:00,0.00,30.15,52.68,0.05,1.44,0.000000,517.98,
19/10/2014 00:40:00,0.00,29.46,60.61,-0.00,1.30,0.000000,504.37,
19/10/2014 01:40:00,0.00,28.77,64.16,0.07,1.11,0.000000,495.78,
19/10/2014 02:40:00,0.00,27.66,67.33,0.05,0.90,0.000000,491.16,
19/10/2014 03:40:00,0.00,27.39,70.30,0.05,0.73,0.000000,489.17,
19/10/2014 04:40:00,0.00,27.02,74.40,0.10,0.60,0.000000,483.60,
19/10/2014 05:40:00,0.00,26.71,75.81,0.02,0.57,0.000000,481.72,
19/10/2014 06:40:00,0.00,26.00,77.68,-0.01,0.55,0.000000,479.25,
19/10/2014 07:40:00,84.93,25.73,79.78,0.01,0.52,0.000000,478.56,
19/10/2014 08:40:00,309.18,25.55,80.58,0.00,0.45,0.000000,471.71,
19/10/2014 09:40:00,571.68,25.77,82.25,0.02,0.39,0.000000,465.02,
19/10/2014 10:40:00,800.61,25.20,84.75,0.02,0.35,0.000000,466.27,
19/10/2014 11:40:00,974.78,26.46,82.06,0.01,0.40,0.000000,470.93,
19/10/2014 12:40:00,1080.03,28.00,77.66,0.03,0.57,0.000000,430.88,
19/10/2014 13:40:00,1108.12,29.43,75.51,-0.04,0.78,0.000000,406.52,
19/10/2014 14:40:00,1056.90,31.55,70.36,0.11,1.09,0.000000,398.92,
19/10/2014 15:40:00,930.31,32.92,52.56,0.17,1.30,0.000000,414.26,
19/10/2014 16:40:00,738.32,33.82,48.45,-0.48,1.41,0.000000,422.00,
19/10/2014 17:40:00,496.79,35.03,41.11,0.22,1.72,0.000000,431.08,
19/10/2014 18:40:00,229.47,35.54,37.75,0.14,1.72,0.000000,461.27,
19/10/2014 19:40:00,46.16,36.00,33.15,-1.32,1.05,0.000000,520.62,
19/10/2014 20:40:00,0.00,36.86,29.38,-0.17,1.70,0.000000,557.33,
19/10/2014 21:40:00,0.00,36.96,35.41,0.21,1.54,0.000000,557.12,
19/10/2014 22:40:00,0.00,31.06,57.13,0.46,1.76,0.000000,515.71,
19/10/2014 23:40:00,0.00,30.35,57.75,0.39,1.90,0.000000,501.43,
20/10/2014 00:40:00,0.00,29.75,57.85,0.29,1.85,0.000000,494.67,
20/10/2014 01:40:00,0.00,28.77,62.45,0.19,1.55,0.000000,485.58,
20/10/2014 02:40:00,0.00,27.22,64.98,0.16,1.20,0.000000,482.21,
20/10/2014 03:40:00,0.00,26.10,67.35,0.16,0.94,0.000000,480.43,
20/10/2014 04:40:00,0.00,25.48,65.50,0.11,0.78,0.000000,479.05,
20/10/2014 05:40:00,0.00,25.69,74.53,0.09,0.71,0.000000,474.05,
20/10/2014 06:40:00,0.00,25.43,79.43,0.06,0.57,0.000000,469.76,
20/10/2014 07:40:00,86.31,25.21,80.53,-0.01,0.49,0.000000,468.11,
20/10/2014 08:40:00,311.26,24.37,79.45,-0.01,0.48,0.000000,464.34,
20/10/2014 09:40:00,573.63,24.26,81.15,0.01,0.46,0.000000,453.27,
20/10/2014 10:40:00,802.33,23.92,82.60,-0.04,0.44,0.000000,455.64,
20/10/2014 11:40:00,976.23,25.41,76.23,0.04,0.54,0.000000,469.57,
20/10/2014 12:40:00,1081.22,27.89,74.96,-0.11,0.79,0.000000,437.49,
20/10/2014 13:40:00,1109.08,30.12,72.11,0.11,1.16,0.000000,413.02,
20/10/2014 14:40:00,1057.67,31.83,51.78,0.12,1.32,0.000000,407.16,
20/10/2014 15:40:00,930.94,32.79,43.58,-0.15,1.61,0.000000,416.17,
20/10/2014 16:40:00,738.89,33.61,38.75,-1.42,1.14,0.000000,422.84,
20/10/2014 17:40:00,497.35,34.61,40.86,-1.51,1.05,0.000000,429.56,
20/10/2014 18:40:00,230.07,35.06,35.25,-1.52,0.97,0.000000,466.23,
20/10/2014 19:40:00,46.37,35.95,37.65,-1.37,0.96,0.000000,513.23,
20/10/2014 20:40:00,0.00,35.57,38.20,-1.47,0.90,0.000000,547.91,
20/10/2014 21:40:00,0.00,36.01,32.78,0.00,1.63,0.000000,554.89,
20/10/2014 22:40:00,0.00,34.65,52.73,0.19,1.38,0.000000,522.72,
20/10/2014 23:40:00,0.00,30.55,56.53,0.12,1.56,0.000000,504.98,
21/10/2014 00:40:00,0.00,29.92,58.08,0.16,1.49,0.000000,495.18,
21/10/2014 01:40:00,0.00,29.01,62.98,0.19,1.28,0.000000,488.17,
21/10/2014 02:40:00,0.00,28.14,70.02,0.11,1.10,0.000000,481.12,
21/10/2014 03:40:00,0.00,27.55,70.03,0.11,0.89,0.000000,481.32,
21/10/2014 04:40:00,0.00,26.63,67.75,0.04,0.77,0.000000,476.11,
21/10/2014 05:40:00,0.00,26.61,75.95,0.04,0.65,0.000000,471.61,
21/10/2014 06:40:00,0.00,26.44,76.03,0.06,0.53,0.000000,469.37,
21/10/2014 07:40:00,87.66,25.42,78.98,-0.04,0.52,0.000000,464.73,
21/10/2014 08:40:00,313.27,25.09,78.16,0.04,0.49,0.000000,465.02,
21/10/2014 09:40:00,575.50,24.52,81.60,0.03,0.40,0.000000,456.40,
21/10/2014 10:40:00,803.96,24.79,84.13,0.00,0.41,0.000000,450.25,
21/10/2014 11:40:00,977.61,26.65,85.56,0.02,0.40,0.000000,451.76,
21/10/2014 12:40:00,1082.35,27.69,81.47,-0.06,0.52,0.000000,427.08,
21/10/2014 13:40:00,1109.99,29.50,67.41,-0.01,0.73,0.000000,405.68,
21/10/2014 14:40:00,1058.40,30.71,70.45,-0.13,0.99,0.000000,394.87,
21/10/2014 15:40:00,931.57,31.73,63.38,0.08,1.17,0.000000,404.05,
21/10/2014 16:40:00,739.46,33.22,53.41,-0.06,1.39,0.000000,416.58,
21/10/2014 17:40:00,497.94,34.30,47.10,-0.08,1.52,0.000000,427.37,
21/10/2014 18:40:00,230.71,35.38,42.96,-1.38,0.95,0.000000,455.17,
21/10/2014 19:40:00,46.59,36.01,38.83,-1.38,1.10,0.000000,513.22,
21/10/2014 20:40:00,0.00,36.13,43.60,-1.32,1.11,0.000000,546.22,
21/10/2014 21:40:00,0.00,36.62,41.83,-1.26,0.81,0.000000,547.07,
21/10/2014 22:40:00,0.00,32.77,58.63,0.08,1.61,0.000000,521.28,
21/10/2014 23:40:00,0.00,30.69,60.93,0.19,1.67,0.000000,506.51,
22/10/2014 00:40:00,0.00,29.76,65.21,0.25,1.73,0.000000,497.99,
22/10/2014 01:40:00,0.00,29.12,67.45,-1.46,0.46,0.000000,489.76,
22/10/2014 02:40:00,0.00,28.68,70.75,0.17,1.25,0.000000,481.91,
22/10/2014 03:40:00,0.00,27.95,72.95,0.01,1.00,0.000000,477.97,
22/10/2014 04:40:00,0.00,27.51,75.03,-0.01,0.86,0.000000,477.87,
22/10/2014 05:40:00,0.00,26.59,73.47,-0.65,0.45,0.000000,478.27,
22/10/2014 06:40:00,0.00,27.13,76.53,-0.59,0.41,0.000000,473.85,
22/10/2014 07:40:00,88.96,26.06,78.72,-0.55,0.36,0.000000,463.86,
22/10/2014 08:40:00,315.20,25.20,79.76,-0.11,0.59,0.000000,450.25,
22/10/2014 09:40:00,577.28,24.30,82.65,0.01,0.59,0.000000,443.33,
22/10/2014 10:40:00,805.51,24.25,84.78,-0.01,0.50,0.000000,446.78,
22/10/2014 11:40:00,978.91,26.29,85.65,0.05,0.52,0.000000,448.09,
22/10/2014 12:40:00,1083.42,28.16,74.96,-0.01,0.69,0.000000,429.87,
22/10/2014 13:40:00,1110.85,29.43,71.06,-0.06,1.01,0.000000,407.79,
22/10/2014 14:40:00,1059.11,31.15,63.61,0.18,1.29,0.000000,402.66,
22/10/2014 15:40:00,932.17,32.48,51.48,-0.23,1.33,0.000000,409.55,
22/10/2014 16:40:00,740.03,33.59,46.75,-1.04,1.03,0.000000,417.33,
22/10/2014 17:40:00,498.55,34.79,38.95,0.00,1.51,0.000000,426.95,
22/10/2014 18:40:00,231.38,36.17,34.15,-1.42,0.82,0.000000,460.71,
22/10/2014 19:40:00,46.82,36.39,32.61,-1.37,0.84,0.000000,518.25,
22/10/2014 20:40:00,0.00,36.25,33.88,-1.38,0.85,0.000000,553.09,
22/10/2014 21:40:00,0.00,36.91,33.85,-1.23,0.66,0.000000,558.92,
22/10/2014 22:40:00,0.00,32.21,45.86,0.32,1.52,0.000000,521.59,
22/10/2014 23:40:00,0.00,30.90,45.01,0.09,1.63,0.000000,506.61,
23/10/2014 00:40:00,0.00,30.03,45.00,0.26,1.69,0.000000,493.97,
23/10/2014 01:40:00,0.00,29.37,47.36,0.02,1.57,0.000000,484.69,
23/10/2014 02:40:00,0.00,27.11,57.88,0.09,1.29,0.000000,481.32,
23/10/2014 03:40:00,0.00,26.92,67.30,0.03,0.99,0.000000,476.20,
23/10/2014 04:40:00,0.00,25.97,69.16,0.04,0.85,0.000000,469.96,
23/10/2014 05:40:00,0.00,26.71,70.98,0.07,0.72,0.000000,466.27,
23/10/2014 06:40:00,0.00,26.71,69.65,0.02,0.63,0.000000,466.76,
23/10/2014 07:40:00,90.22,25.52,74.17,0.00,0.55,0.000000,454.97,
23/10/2014 08:40:00,317.05,24.70,77.61,-0.01,0.44,0.000000,446.31,
23/10/2014 09:40:00,578.98,24.39,80.16,-0.03,0.37,0.000000,444.54,
23/10/2014 10:40:00,806.98,24.00,81.35,0.00,0.30,0.000000,437.98,
23/10/2014 11:40:00,980.14,26.46,83.38,-0.02,0.29,0.000000,444.73,
23/10/2014 12:40:00,1084.42,28.20,73.57,0.01,0.46,0.000000,445.84,
23/10/2014 13:40:00,1111.66,29.85,66.58,-0.03,0.73,0.000000,412.37,
23/10/2014 14:40:00,1059.78,31.75,56.76,0.06,1.10,0.000000,405.28,
23/10/2014 15:40:00,932.77,33.02,48.71,0.02,1.43,0.000000,414.51,
23/10/2014 16:40:00,740.62,33.92,42.96,0.06,1.78,0.000000,425.02,
23/10/2014 17:40:00,499.18,35.19,42.31,0.16,1.98,0.000000,430.99,
23/10/2014 18:40:00,232.09,36.48,40.00,-1.64,1.04,0.000000,461.60,
23/10/2014 19:40:00,47.07,36.63,36.71,-1.54,1.21,0.000000,517.43,
23/10/2014 20:40:00,0.00,35.04,44.80,-1.36,1.05,0.000000,543.80,
23/10/2014 21:40:00,0.00,34.60,44.76,0.06,1.44,0.000000,544.64,
23/10/2014 22:40:00,0.00,32.91,51.70,0.08,1.18,0.000000,525.21,
23/10/2014 23:40:00,0.00,30.89,52.81,0.12,0.92,0.000000,512.12,
24/10/2014 00:40:00,0.00,29.32,56.71,0.08,0.77,0.000000,502.14,
24/10/2014 01:40:00,0.00,28.55,62.33,-0.51,0.43,0.000000,491.16,
24/10/2014 02:40:00,0.00,27.77,63.96,-0.54,0.35,0.000000,487.27,
24/10/2014 03:40:00,0.00,27.16,71.85,0.07,0.65,0.000000,481.91,
24/10/2014 04:40:00,0.00,27.56,77.76,0.09,0.65,0.000000,477.68,
24/10/2014 05:40:00,0.00,27.33,78.85,0.07,0.74,0.000000,469.47,
24/10/2014 06:40:00,0.00,26.44,76.61,0.08,0.67,0.000000,475.32,
24/10/2014 07:40:00,91.44,25.67,76.55,-0.01,0.63,0.000000,476.99,
24/10/2014 08:40:00,318.83,24.83,80.31,0.02,0.57,0.000000,469.96,
24/10/2014 09:40:00,580.59,24.47,82.11,0.02,0.47,0.000000,456.02,
24/10/2014 10:40:00,808.36,24.14,83.61,0.02,0.43,0.000000,450.16,
24/10/2014 11:40:00,981.29,26.17,83.01,0.01,0.44,0.000000,448.01,
24/10/2014 12:40:00,1085.35,28.41,70.70,-0.01,0.51,0.000000,431.38,
24/10/2014 13:40:00,1112.43,29.26,68.11,0.05,0.63,0.000000,401.37,
24/10/2014 14:40:00,1060.42,30.27,64.88,0.10,0.69,0.000000,396.41,
24/10/2014 15:40:00,933.36,32.10,52.33,-0.23,0.85,0.000000,413.76,
24/10/2014 16:40:00,741.21,33.29,45.73,-0.24,1.08,0.000000,421.00,
24/10/2014 17:40:00,499.84,34.46,44.63,0.04,1.39,0.000000,432.27,
24/10/2014 18:40:00,232.84,34.72,39.12,-1.38,0.83,0.000000,508.33,
24/10/2014 19:40:00,47.32,35.63,36.31,0.09,1.68,0.000000,515.88,
24/10/2014 20:40:00,0.00,36.26,34.13,0.12,1.56,0.000000,555.31,
24/10/2014 21:40:00,0.00,36.72,50.55,0.09,1.36,0.000000,531.65,
24/10/2014 22:40:00,0.00,31.09,55.21,0.09,1.53,0.000000,513.45,
24/10/2014 23:40:00,0.00,30.35,55.01,-0.07,1.56,0.000000,499.91,
25/10/2014 00:40:00,0.00,29.51,52.76,-0.81,1.25,0.000000,490.36,
25/10/2014 01:40:00,0.00,28.83,55.35,0.13,1.30,0.000000,483.70,
25/10/2014 02:40:00,0.00,26.85,63.53,0.08,1.05,0.000000,477.09,
25/10/2014 03:40:00,0.00,26.43,65.72,0.10,0.82,0.000000,478.17,
25/10/2014 04:40:00,0.00,25.58,67.26,0.07,0.70,0.000000,478.07,
25/10/2014 05:40:00,0.00,25.15,70.70,0.10,0.58,0.000000,453.08,
25/10/2014 06:40:00,0.00,24.93,72.45,0.05,0.55,0.000000,461.27,
25/10/2014 07:40:00,92.60,24.42,72.26,-0.02,0.48,0.000000,474.34,
25/10/2014 08:40:00,320.53,24.22,76.68,0.01,0.46,0.000000,463.86,
25/10/2014 09:40:00,582.12,24.56,79.76,0.06,0.49,0.000000,445.38,
25/10/2014 10:40:00,809.67,24.57,84.01,0.05,0.57,0.000000,438.80,
25/10/2014 11:40:00,982.36,25.17,80.97,-0.09,0.68,0.000000,452.13,
25/10/2014 12:40:00,1086.23,26.99,77.88,-0.44,0.63,0.000000,454.66,
25/10/2014 13:40:00,1113.14,30.00,68.18,-0.43,0.67,0.000000,404.38,
25/10/2014 14:40:00,1061.04,30.82,64.08,-0.06,0.89,0.000000,399.16,
25/10/2014 15:40:00,933.93,31.09,55.15,-0.09,0.93,0.000000,406.83,
25/10/2014 16:40:00,741.82,33.86,48.26,-0.36,0.98,0.000000,417.66,
25/10/2014 17:40:00,500.53,34.59,39.73,-0.89,0.56,0.000000,430.57,
25/10/2014 18:40:00,233.63,35.79,33.26,-0.91,0.59,0.000000,462.82,
25/10/2014 19:40:00,47.60,36.05,32.46,-0.89,0.54,0.000000,517.07,
25/10/2014 20:40:00,0.00,37.22,27.78,-0.72,0.58,0.000000,569.58,
25/10/2014 21:40:00,0.00,32.05,53.30,-1.32,0.12,0.000000,526.04,
25/10/2014 22:40:00,0.00,30.55,57.53,0.08,1.54,0.000000,511.30,
25/10/2014 23:40:00,0.00,29.55,60.08,-0.03,1.64,0.000000,497.09,
26/10/2014 00:40:00,0.00,29.00,62.88,0.11,1.58,0.000000,492.57,
26/10/2014 01:40:00,0.00,28.46,66.51,0.16,1.26,0.000000,484.69,
26/10/2014 02:40:00,0.00,27.59,68.08,0.14,0.99,0.000000,483.89,
26/10/2014 03:40:00,0.00,27.06,69.36,-0.02,0.81,0.000000,480.33,
26/10/2014 04:40:00,0.00,26.20,76.68,0.11,0.72,0.000000,474.93,
26/10/2014 05:40:00,0.00,25.56,78.93,-0.57,0.40,0.000000,471.51,
26/10/2014 06:40:00,0.00,25.45,80.33,-0.51,0.40,0.000000,467.24,
26/10/2014 07:40:00,93.72,25.72,79.91,-0.40,0.41,0.000000,467.43,
26/10/2014 08:40:00,322.15,25.00,79.05,-0.34,0.39,0.000000,467.63,
26/10/2014 09:40:00,583.56,24.48,79.16,0.07,0.51,0.000000,462.51,
26/10/2014 10:40:00,810.89,23.83,80.56,-0.02,0.51,0.000000,458.88,
26/10/2014 11:40:00,983.36,26.55,76.90,-0.40,0.41,0.000000,468.50,
26/10/2014 12:40:00,1087.04,28.49,74.48,-0.04,0.67,0.000000,431.57,
26/10/2014 13:40:00,1113.81,29.98,70.71,0.07,0.83,0.000000,410.26,
26/10/2014 14:40:00,1061.63,31.15,65.81,0.11,0.87,0.000000,398.84,
26/10/2014 15:40:00,934.50,31.10,59.97,-0.62,0.89,0.000000,408.48,
26/10/2014 16:40:00,742.43,33.23,53.13,-0.89,0.78,0.000000,417.41,
26/10/2014 17:40:00,501.24,34.74,45.06,-1.06,0.61,0.000000,431.50,
26/10/2014 18:40:00,234.45,36.30,38.93,-1.09,0.70,0.000000,511.23,
26/10/2014 19:40:00,47.88,36.75,34.73,-1.13,0.76,0.000000,553.65,
26/10/2014 20:40:00,0.00,34.66,57.01,-1.34,0.68,0.000000,528.84,
26/10/2014 21:40:00,0.00,31.93,60.63,0.26,1.70,0.000000,514.89,
26/10/2014 22:40:00,0.00,30.56,58.60,0.20,1.86,0.000000,507.02,
26/10/2014 23:40:00,0.00,29.62,62.81,0.18,1.90,0.000000,498.90,
27/10/2014 00:40:00,0.00,28.86,68.60,0.26,1.77,0.000000,489.07,
27/10/2014 01:40:00,0.00,28.10,74.91,0.15,1.56,0.000000,481.03,
27/10/2014 02:40:00,0.00,27.70,78.22,0.18,1.28,0.000000,477.77,
27/10/2014 03:40:00,0.00,27.46,79.45,0.08,1.12,0.000000,476.40,
27/10/2014 04:40:00,0.00,26.91,80.37,0.10,0.86,0.000000,469.28,
27/10/2014 05:40:00,0.00,26.39,81.56,0.08,0.75,0.000000,471.90,
27/10/2014 06:40:00,0.00,25.78,83.28,0.06,0.67,0.000000,467.92,
27/10/2014 07:40:00,94.79,25.15,81.80,-0.00,0.59,0.000000,465.40,
27/10/2014 08:40:00,323.68,25.48,82.35,-0.04,0.49,0.000000,458.88,
27/10/2014 09:40:00,584.92,24.39,83.25,-0.10,0.47,0.000000,456.59,
27/10/2014 10:40:00,812.02,23.81,82.66,-0.35,0.31,0.000000,458.78,
27/10/2014 11:40:00,984.29,26.77,79.35,-0.33,0.37,0.000000,464.05,
27/10/2014 12:40:00,1087.79,28.14,78.18,-0.43,0.37,0.000000,469.66,
27/10/2014 13:40:00,1114.44,28.70,75.50,-0.32,0.56,0.000000,407.92,
27/10/2014 14:40:00,1062.18,29.64,72.75,-0.38,0.69,0.000000,397.46,
27/10/2014 15:40:00,935.06,30.86,62.10,0.09,0.99,0.000000,406.92,
27/10/2014 16:40:00,743.06,34.55,56.05,-1.16,0.71,0.000000,419.00,
27/10/2014 17:40:00,501.98,35.65,42.56,-1.45,0.93,0.000000,434.55,
27/10/2014 18:40:00,235.31,37.21,36.28,-1.81,1.25,0.000000,469.13,
27/10/2014 19:40:00,48.18,37.67,31.91,-2.02,1.32,0.000000,527.63,
27/10/2014 20:40:00,0.00,37.12,45.16,-2.08,1.47,0.000000,550.66,
27/10/2014 21:40:00,0.00,34.08,51.86,-2.21,1.36,0.000000,531.44,
27/10/2014 22:40:00,0.00,31.19,58.75,-1.75,1.63,0.000000,514.99,
27/10/2014 23:40:00,0.00,29.48,64.75,-1.77,1.35,0.000000,501.53,
28/10/2014 00:40:00,0.00,28.99,71.20,0.13,2.05,0.000000,489.96,
28/10/2014 01:40:00,0.00,28.28,73.63,0.17,1.79,0.000000,482.90,
28/10/2014 02:40:00,0.00,27.85,76.21,0.11,1.44,0.000000,477.97,
28/10/2014 03:40:00,0.00,27.63,79.58,-0.35,1.05,0.000000,476.60,
28/10/2014 04:40:00,0.00,25.86,80.95,-0.55,0.72,0.000000,469.18,
28/10/2014 05:40:00,0.00,25.83,81.38,0.11,0.69,0.000000,474.05,
28/10/2014 06:40:00,0.00,25.12,83.85,-0.02,0.54,0.000000,466.37,
28/10/2014 07:40:00,95.82,24.20,87.63,-0.47,0.34,0.000000,462.61,
28/10/2014 08:40:00,325.14,23.68,84.35,-0.49,0.35,0.000000,465.21,
28/10/2014 09:40:00,586.20,23.66,85.00,-0.42,0.43,0.000000,462.51,
28/10/2014 10:40:00,813.08,23.39,86.81,-0.42,0.39,0.000000,456.11,
28/10/2014 11:40:00,985.14,25.57,85.21,-0.02,0.65,0.000000,464.05,
28/10/2014 12:40:00,1088.47,27.91,82.25,0.01,0.78,0.000000,441.93,
28/10/2014 13:40:00,1115.02,29.22,77.78,0.08,0.97,0.000000,401.02,
28/10/2014 14:40:00,1062.72,30.60,68.18,0.08,1.10,0.000000,394.07,
28/10/2014 15:40:00,935.62,32.62,62.33,0.11,1.19,0.000000,403.48,
28/10/2014 16:40:00,743.69,34.58,51.65,0.14,1.28,0.000000,426.51,
28/10/2014 17:40:00,502.75,36.13,42.00,-1.14,0.72,0.000000,437.69,
28/10/2014 18:40:00,236.21,37.30,35.95,-1.35,0.84,0.000000,471.79,
28/10/2014 19:40:00,48.50,37.73,28.90,-1.58,1.01,0.000000,535.88,
28/10/2014 20:40:00,0.00,38.08,43.43,-1.62,0.96,0.000000,560.41,
28/10/2014 21:40:00,0.00,32.63,52.88,-1.68,1.18,0.000000,536.56,
28/10/2014 22:40:00,0.00,31.47,64.25,-1.89,0.83,0.000000,511.92,
28/10/2014 23:40:00,0.00,29.54,67.80,0.19,1.97,0.000000,498.20,
29/10/2014 00:40:00,0.00,28.95,70.81,0.11,1.93,0.000000,490.26,
29/10/2014 01:40:00,0.00,28.55,76.48,0.30,1.83,0.000000,482.71,
29/10/2014 02:40:00,0.00,27.86,79.46,0.11,1.53,0.000000,476.69,
29/10/2014 03:40:00,0.00,26.69,80.91,0.16,1.20,0.000000,472.19,
29/10/2014 04:40:00,0.00,26.40,80.96,0.12,0.89,0.000000,476.79,
29/10/2014 05:40:00,0.00,25.70,82.13,0.11,0.70,0.000000,467.43,
29/10/2014 06:40:00,0.00,25.17,82.50,0.06,0.58,0.000000,471.12,
29/10/2014 07:40:00,96.79,24.71,86.48,-0.02,0.50,0.000000,451.85,
29/10/2014 08:40:00,326.51,23.82,87.88,0.00,0.43,0.000000,445.47,
29/10/2014 09:40:00,587.38,23.28,88.93,-0.05,0.39,0.000000,443.24,
29/10/2014 10:40:00,814.05,23.10,89.06,-0.01,0.39,0.000000,457.92,
29/10/2014 11:40:00,985.92,25.44,88.35,0.01,0.50,0.000000,441.45,
29/10/2014 12:40:00,1089.10,27.78,80.35,-0.01,0.65,0.000000,441.15,
29/10/2014 13:40:00,1115.55,29.73,75.71,0.03,0.71,0.000000,436.27,
29/10/2014 14:40:00,1063.23,30.17,65.20,0.06,0.84,0.000000,401.03,
29/10/2014 15:40:00,936.17,32.91,61.58,0.09,0.88,0.000000,409.55,
29/10/2014 16:40:00,744.34,34.13,56.78,-0.91,0.48,0.000000,419.66,
29/10/2014 17:40:00,503.55,35.63,50.00,-1.03,0.65,0.000000,432.60,
29/10/2014 18:40:00,237.16,36.20,46.38,-1.29,0.80,0.000000,467.60,
29/10/2014 19:40:00,48.83,36.30,43.98,-1.42,0.90,0.000000,521.07,
29/10/2014 20:40:00,0.00,36.04,41.53,-1.38,0.91,0.000000,551.61,
29/10/2014 21:40:00,0.00,35.05,38.43,-1.30,0.82,0.000000,548.54,
29/10/2014 22:40:00,0.00,32.78,37.60,0.22,1.38,0.000000,537.19,
29/10/2014 23:40:00,0.00,31.11,44.38,0.06,1.25,0.000000,520.24,
30/10/2014 00:40:00,0.00,29.66,61.68,0.09,1.16,0.000000,495.48,
30/10/2014 01:40:00,0.00,28.61,61.58,-0.05,1.15,0.000000,488.67,
