ISOTime,FLOW,SAL,TEMP,TRACER_1,AGE,SS1,OXY,DIC,PH,CH4,SIL,AMM,NIT,FRP,FRP_ADS,DOC,POC,DON,PON,DOP,POP,GRN,GRN_IN,GRN_IP,DIA,DIA_IN,DIA_IP,CRY,CRY_IN,CRY_IP,ZOO
07/08/2016 00:00:00,0.05,0,26.16,0,0,0,202.17,1600,6.82,0.001,0.02,1.04,0.36,0.21,0.02,198.11,49.53,24.76,6.19,0.19,0.05,18.12,2.74,0.17,9.06,1.37,0.09,22.65,3.42,0.21,0
08/08/2016 00:00:00,0.06,0,26.14,0,0,0,202.38,1600,6.82,0.001,0.02,1,0.36,0.21,0.02,196.38,49.09,24.55,6.14,0.19,0.05,17.7,2.67,0.17,8.85,1.34,0.08,22.12,3.34,0.21,0
09/08/2016 00:00:00,0.05,0,26.13,0,0,0,202.6,1600,6.82,0.001,0.02,0.96,0.36,0.21,0.02,194.64,48.66,24.33,6.08,0.19,0.05,17.27,2.61,0.16,8.64,1.3,0.08,21.59,3.26,0.2,0
10/08/2016 00:00:00,0.05,0,26.11,0,0,0,202.81,1600,6.82,0.001,0.02,0.93,0.36,0.21,0.02,192.91,48.23,24.11,6.03,0.19,0.05,16.85,2.54,0.16,8.42,1.27,0.08,21.06,3.18,0.2,0
11/08/2016 00:00:00,0.05,0,26.1,0,0,0,203.03,1600,6.82,0.001,0.02,0.89,0.36,0.21,0.02,191.18,47.8,23.9,5.97,0.19,0.05,16.42,2.48,0.15,8.21,1.24,0.08,20.53,3.1,0.19,0
12/08/2016 00:00:00,0.05,0,26.08,0,0,0,203.24,1600,6.81,0.001,0.02,0.86,0.36,0.21,0.02,189.45,47.36,23.68,5.92,0.2,0.05,16,2.41,0.15,8,1.21,0.08,20,3.02,0.19,0
13/08/2016 00:00:00,0.05,0,26.07,0,0,0,203.46,1600,6.81,0.001,0.02,0.82,0.36,0.21,0.02,187.72,46.93,23.47,5.87,0.2,0.05,15.57,2.35,0.15,7.79,1.18,0.07,19.46,2.94,0.18,0
14/08/2016 00:00:00,0.04,0,26.05,0,0,0,203.68,1600,6.81,0.001,0.02,0.79,0.36,0.21,0.02,185.99,46.5,23.25,5.81,0.2,0.05,15.15,2.29,0.14,7.57,1.14,0.07,18.93,2.86,0.18,0
15/08/2016 00:00:00,0.03,0,26.04,0,0,0,203.89,1600,6.81,0.001,0.02,0.75,0.36,0.2,0.02,184.26,46.07,23.03,5.76,0.2,0.05,14.72,2.22,0.14,7.36,1.11,0.07,18.4,2.78,0.17,0
16/08/2016 00:00:00,0.03,0,26.02,0,0,0,204.11,1600,6.81,0.001,0.02,0.71,0.36,0.2,0.02,182.53,45.63,22.82,5.7,0.2,0.05,14.3,2.16,0.13,7.15,1.08,0.07,17.87,2.7,0.17,0
17/08/2016 00:00:00,0.05,0,26.01,0,0,0,204.32,1600,6.81,0.001,0.02,0.68,0.36,0.2,0.02,180.8,45.2,22.6,5.65,0.2,0.05,13.87,2.09,0.13,6.94,1.05,0.07,17.34,2.62,0.16,0
18/08/2016 00:00:00,0.06,0,25.99,0,0,0,204.54,1600,6.8,0.001,0.02,0.64,0.36,0.2,0.02,179.07,44.77,22.38,5.6,0.2,0.05,13.44,2.03,0.13,6.72,1.01,0.06,16.81,2.54,0.16,0
19/08/2016 00:00:00,0.07,0,25.98,0,0,0,204.75,1600,6.8,0.001,0.02,0.61,0.36,0.2,0.02,177.34,44.33,22.17,5.54,0.2,0.05,13.02,1.97,0.12,6.51,0.98,0.06,16.27,2.46,0.15,0
20/08/2016 00:00:00,0.04,0,25.96,0,0,0,204.97,1600,6.8,0.001,0.02,0.57,0.36,0.2,0.02,175.61,43.9,21.95,5.49,0.2,0.05,12.59,1.9,0.12,6.3,0.95,0.06,15.74,2.38,0.15,0
21/08/2016 00:00:00,0.04,0,25.95,0,0,0,205.19,1600,6.8,0.001,0.02,0.54,0.36,0.2,0.02,173.88,43.47,21.73,5.43,0.2,0.05,12.17,1.84,0.11,6.08,0.92,0.06,15.21,2.3,0.14,0
22/08/2016 00:00:00,0.04,0,25.93,0,0,0,205.4,1600,6.8,0.001,0.02,0.5,0.36,0.2,0.02,172.15,43.04,21.52,5.38,0.2,0.05,11.74,1.77,0.11,5.87,0.89,0.06,14.68,2.22,0.14,0
23/08/2016 00:00:00,0.05,0,25.92,0,0,0,205.62,1600,6.8,0.001,0.02,0.46,0.36,0.19,0.02,170.42,42.6,21.3,5.33,0.21,0.05,11.32,1.71,0.11,5.66,0.85,0.05,14.15,2.14,0.13,0
24/08/2016 00:00:00,0.04,0,25.9,0,0,0,205.83,1600,6.79,0.001,0.02,0.43,0.36,0.19,0.02,168.69,42.17,21.09,5.27,0.21,0.05,10.89,1.64,0.1,5.45,0.82,0.05,13.62,2.06,0.13,0
25/08/2016 00:00:00,0.03,0,25.89,0,0,0,206.05,1600,6.79,0.001,0.02,0.77,0.36,0.2,0.02,170.43,42.61,21.3,5.33,0.21,0.05,10.9,1.65,0.1,5.45,0.82,0.05,13.62,2.06,0.13,0
26/08/2016 00:00:00,0.03,0,25.87,0,0,0,206.26,1600,6.79,0.001,0.02,1.11,0.36,0.2,0.02,172.18,43.04,21.52,5.38,0.21,0.05,10.9,1.65,0.1,5.45,0.82,0.05,13.63,2.06,0.13,0
27/08/2016 00:00:00,0.02,0,25.86,0,0,0,206.48,1600,6.79,0.001,0.02,1.45,0.36,0.2,0.02,173.93,43.48,21.74,5.44,0.21,0.05,10.91,1.65,0.1,5.46,0.82,0.05,13.64,2.06,0.13,0
28/08/2016 00:00:00,0.04,0,25.84,0,0,0,206.7,1600,6.79,0.001,0.02,1.79,0.36,0.2,0.02,175.67,43.92,21.96,5.49,0.21,0.05,10.92,1.65,0.1,5.46,0.82,0.05,13.65,2.06,0.13,0
29/08/2016 00:00:00,0.03,0,25.83,0,0,0,206.91,1600,6.79,0.001,0.02,2.13,0.36,0.21,0.02,177.42,44.36,22.18,5.54,0.22,0.05,10.92,1.65,0.1,5.46,0.82,0.05,13.65,2.06,0.13,0
30/08/2016 00:00:00,0.04,0,25.81,0,0,0,207.13,1600,6.79,0.001,0.02,2.46,0.36,0.21,0.02,179.17,44.79,22.4,5.6,0.22,0.05,10.93,1.65,0.1,5.46,0.82,0.05,13.66,2.06,0.13,0
31/08/2016 00:00:00,0.03,0,25.8,0,0,0,207.34,1600,6.78,0.001,0.02,2.8,0.36,0.21,0.02,180.91,45.23,22.61,5.65,0.22,0.05,10.93,1.65,0.1,5.47,0.83,0.05,13.67,2.06,0.13,0
01/09/2016 00:00:00,0.04,0,25.78,0,0,0,207.56,1600,6.78,0.001,0.02,3.14,0.36,0.21,0.02,182.66,45.67,22.83,5.71,0.22,0.06,10.94,1.65,0.1,5.47,0.83,0.05,13.67,2.06,0.13,0
02/09/2016 00:00:00,0.04,0,25.77,0,0,0,207.78,1600,6.78,0.001,0.02,3.48,0.36,0.21,0.02,184.41,46.1,23.05,5.76,0.22,0.06,10.94,1.65,0.1,5.47,0.83,0.05,13.68,2.07,0.13,0
03/09/2016 00:00:00,0.03,0,25.75,0,0,0,207.99,1600,6.78,0.001,0.02,3.82,0.36,0.22,0.02,186.16,46.54,23.27,5.82,0.22,0.06,10.95,1.65,0.1,5.48,0.83,0.05,13.69,2.07,0.13,0
04/09/2016 00:00:00,0.04,0,25.74,0,0,0,208.21,1600,6.78,0.001,0.02,4.16,0.36,0.22,0.02,187.9,46.98,23.49,5.87,0.23,0.06,10.96,1.65,0.1,5.48,0.83,0.05,13.7,2.07,0.13,0
05/09/2016 00:00:00,0.02,0,25.72,0,0,0,208.42,1600,6.78,0.001,0.02,4.5,0.36,0.22,0.02,189.65,47.41,23.71,5.93,0.23,0.06,10.96,1.65,0.1,5.48,0.83,0.05,13.7,2.07,0.13,0
06/09/2016 00:00:00,0.01,0,25.71,0,0,0,208.64,1600,6.77,0.001,0.02,4.84,0.36,0.22,0.02,191.4,47.85,23.92,5.98,0.23,0.06,10.97,1.66,0.1,5.48,0.83,0.05,13.71,2.07,0.13,0
07/09/2016 00:00:00,0.03,0,25.69,0,0,0,208.85,1600,6.77,0.001,0.02,5.18,0.36,0.23,0.02,193.14,48.29,24.14,6.04,0.23,0.06,10.97,1.66,0.1,5.49,0.83,0.05,13.72,2.07,0.13,0
08/09/2016 00:00:00,0.02,0,25.68,0,0,0,209.07,1600,6.77,0.001,0.02,5.52,0.36,0.23,0.02,194.89,48.72,24.36,6.09,0.23,0.06,10.98,1.66,0.1,5.49,0.83,0.05,13.72,2.07,0.13,0
09/09/2016 00:00:00,0.03,0,25.66,0,0,0,209.29,1600,6.77,0.001,0.02,5.86,0.36,0.23,0.02,196.64,49.16,24.58,6.14,0.24,0.06,10.98,1.66,0.1,5.49,0.83,0.05,13.73,2.07,0.13,0
10/09/2016 00:00:00,0.03,0,25.65,0,0,0,209.5,1600,6.77,0.001,0.02,6.2,0.36,0.23,0.02,198.38,49.6,24.8,6.2,0.24,0.06,10.99,1.66,0.1,5.5,0.83,0.05,13.74,2.07,0.13,0
11/09/2016 00:00:00,0.02,0,25.63,0,0,0,209.72,1600,6.77,0.001,0.02,6.54,0.36,0.24,0.02,200.13,50.03,25.02,6.25,0.24,0.06,11,1.66,0.1,5.5,0.83,0.05,13.75,2.07,0.13,0
12/09/2016 00:00:00,0.02,0,25.62,0,0,0,209.93,1600,6.76,0.001,0.02,6.88,0.36,0.24,0.02,201.88,50.47,25.23,6.31,0.24,0.06,11,1.66,0.1,5.5,0.83,0.05,13.75,2.08,0.13,0
13/09/2016 00:00:00,0.03,0,25.6,0,0,0,210.15,1600,6.76,0.001,0.02,7.21,0.36,0.24,0.02,203.62,50.91,25.45,6.36,0.24,0.06,11.01,1.66,0.1,5.5,0.83,0.05,13.76,2.08,0.13,0
14/09/2016 00:00:00,0.02,0,25.59,0,0,0,210.36,1600,6.76,0.001,0.02,7.55,0.36,0.24,0.02,205.37,51.34,25.67,6.42,0.25,0.06,11.01,1.66,0.1,5.51,0.83,0.05,13.77,2.08,0.13,0
15/09/2016 00:00:00,0.02,0,25.57,0,0,0,210.58,1600,6.76,0.001,0.02,7.89,0.36,0.24,0.02,207.12,51.78,25.89,6.47,0.25,0.06,11.02,1.66,0.1,5.51,0.83,0.05,13.77,2.08,0.13,0
16/09/2016 00:00:00,0.03,0,25.56,0,0,0,210.8,1600,6.76,0.001,0.02,8.23,0.36,0.25,0.02,208.87,52.22,26.11,6.53,0.25,0.06,11.02,1.66,0.1,5.51,0.83,0.05,13.78,2.08,0.13,0
17/09/2016 00:00:00,0.02,0,25.54,0,0,0,211.01,1600,6.76,0.001,0.02,8.57,0.36,0.25,0.02,210.61,52.65,26.33,6.58,0.25,0.06,11.03,1.66,0.1,5.52,0.83,0.05,13.79,2.08,0.13,0
18/09/2016 00:00:00,0.06,0,25.53,0,0,0,211.23,1600,6.75,0.001,0.02,8.91,0.36,0.25,0.03,212.36,53.09,26.54,6.64,0.25,0.06,11.04,1.67,0.1,5.52,0.83,0.05,13.8,2.08,0.13,0
19/09/2016 00:00:00,0.05,0,25.51,0,0,0,211.44,1600,6.75,0.001,0.02,9.25,0.36,0.25,0.03,214.11,53.53,26.76,6.69,0.25,0.06,11.04,1.67,0.1,5.52,0.83,0.05,13.8,2.08,0.13,0
20/09/2016 00:00:00,0.03,0,25.5,0,0,0,211.66,1600,6.75,0.001,0.02,9.59,0.36,0.26,0.03,215.85,53.96,26.98,6.75,0.26,0.06,11.05,1.67,0.1,5.52,0.83,0.05,13.81,2.08,0.13,0
21/09/2016 00:00:00,0.02,0,25.48,0,0,0,211.88,1600,6.75,0.001,0.02,9.93,0.36,0.26,0.03,217.6,54.4,27.2,6.8,0.26,0.06,11.05,1.67,0.1,5.53,0.83,0.05,13.82,2.09,0.13,0
22/09/2016 00:00:00,0.01,0,25.5,0,0,0,212.32,1600,6.78,0.001,0.02,10.2,0.36,0.26,0.03,219.48,54.87,27.43,6.86,0.26,0.06,11.08,1.67,0.1,5.54,0.84,0.05,13.86,2.09,0.13,0
23/09/2016 00:00:00,0.03,0,25.52,0,0,0,212.77,1600,6.81,0.001,0.02,10.46,0.36,0.26,0.03,221.36,55.34,27.67,6.92,0.25,0.06,11.12,1.68,0.1,5.56,0.84,0.05,13.9,2.1,0.13,0
24/09/2016 00:00:00,0.02,0,25.55,0,0,0,213.21,1600,6.84,0.001,0.02,10.73,0.36,0.26,0.03,223.23,55.81,27.9,6.98,0.25,0.06,11.15,1.68,0.11,5.57,0.84,0.05,13.93,2.1,0.13,0
25/09/2016 00:00:00,0.02,0,25.57,0,0,0,213.66,1600,6.88,0.001,0.02,11,0.36,0.27,0.03,225.11,56.28,28.14,7.03,0.25,0.06,11.18,1.69,0.11,5.59,0.84,0.05,13.97,2.11,0.13,0
26/09/2016 00:00:00,0.02,0,25.59,0,0,0,214.11,1600,6.91,0.001,0.02,11.27,0.36,0.27,0.03,226.99,56.75,28.37,7.09,0.24,0.06,11.21,1.69,0.11,5.61,0.85,0.05,14.01,2.12,0.13,0
27/09/2016 00:00:00,0.02,0,25.61,0,0,0,214.55,1600,6.94,0.001,0.02,11.54,0.36,0.27,0.03,228.87,57.22,28.61,7.15,0.24,0.06,11.24,1.7,0.11,5.62,0.85,0.05,14.05,2.12,0.13,0
28/09/2016 00:00:00,0.01,0,25.64,0,0,0,215,1600,6.97,0.001,0.02,11.8,0.36,0.27,0.03,230.74,57.69,28.84,7.21,0.24,0.06,11.27,1.7,0.11,5.64,0.85,0.05,14.09,2.13,0.13,0
29/09/2016 00:00:00,0.01,0,25.66,0,0,0,215.45,1600,7,0.001,0.02,12.07,0.36,0.28,0.03,232.62,58.16,29.08,7.27,0.24,0.06,11.3,1.71,0.11,5.65,0.85,0.05,14.13,2.13,0.13,0
30/09/2016 00:00:00,0.03,0,25.68,0,0,0,215.89,1600,7.03,0.001,0.02,12.34,0.36,0.28,0.03,234.5,58.62,29.31,7.33,0.23,0.06,11.34,1.71,0.11,5.67,0.86,0.05,14.17,2.14,0.13,0
01/10/2016 00:00:00,0.01,0,25.7,0,0,0,216.34,1600,7.06,0.001,0.02,12.61,0.36,0.28,0.03,236.38,59.09,29.55,7.39,0.23,0.06,11.37,1.72,0.11,5.68,0.86,0.05,14.21,2.14,0.13,0
02/10/2016 00:00:00,0.01,0,25.73,0,0,0,216.79,1600,7.1,0.001,0.02,12.88,0.36,0.28,0.03,238.25,59.56,29.78,7.45,0.23,0.06,11.4,1.72,0.11,5.7,0.86,0.05,14.25,2.15,0.13,0
03/10/2016 00:00:00,0.01,0,25.75,0,0,0,217.23,1600,7.13,0.001,0.02,13.14,0.36,0.29,0.03,240.13,60.03,30.02,7.5,0.22,0.06,11.43,1.73,0.11,5.72,0.86,0.05,14.29,2.16,0.13,0
04/10/2016 00:00:00,0.01,0,25.77,0,0,0,217.68,1600,7.16,0.001,0.02,13.41,0.36,0.29,0.03,242.01,60.5,30.25,7.56,0.22,0.06,11.46,1.73,0.11,5.73,0.87,0.05,14.33,2.16,0.14,0
05/10/2016 00:00:00,0.01,0,25.8,0,0,0,218.13,1600,7.19,0.001,0.02,13.68,0.36,0.29,0.03,243.89,60.97,30.49,7.62,0.22,0.05,11.49,1.73,0.11,5.75,0.87,0.05,14.37,2.17,0.14,0
06/10/2016 00:00:00,0,0,25.82,0,0,0,218.57,1600,7.22,0.001,0.02,13.95,0.36,0.29,0.03,245.76,61.44,30.72,7.68,0.22,0.05,11.52,1.74,0.11,5.76,0.87,0.05,14.41,2.17,0.14,0
07/10/2016 00:00:00,0,0,25.84,0,0,0,219.02,1600,7.25,0.001,0.02,14.21,0.36,0.29,0.03,247.64,61.91,30.96,7.74,0.21,0.05,11.56,1.74,0.11,5.78,0.87,0.05,14.45,2.18,0.14,0
08/10/2016 00:00:00,0,0,25.86,0,0,0,219.46,1600,7.28,0.001,0.02,14.48,0.36,0.3,0.03,249.52,62.38,31.19,7.8,0.21,0.05,11.59,1.75,0.11,5.79,0.87,0.05,14.48,2.19,0.14,0
09/10/2016 00:00:00,0,0,25.88,0,0,0,219.91,1600,7.32,0.001,0.02,14.75,0.36,0.3,0.03,251.4,62.85,31.42,7.86,0.21,0.05,11.62,1.75,0.11,5.81,0.88,0.05,14.52,2.19,0.14,0
10/10/2016 00:00:00,0,0,25.91,0,0,0,220.36,1600,7.35,0.001,0.02,15.02,0.36,0.3,0.03,253.27,63.32,31.66,7.91,0.21,0.05,11.65,1.76,0.11,5.83,0.88,0.05,14.56,2.2,0.14,0
11/10/2016 00:00:00,0.01,0,25.93,0,0,0,220.8,1600,7.38,0.001,0.02,15.29,0.36,0.3,0.03,255.15,63.79,31.89,7.97,0.2,0.05,11.68,1.76,0.11,5.84,0.88,0.06,14.6,2.2,0.14,0
12/10/2016 00:00:00,0.01,0,25.95,0,0,0,221.25,1600,7.41,0.001,0.02,15.55,0.36,0.31,0.03,257.03,64.26,32.13,8.03,0.2,0.05,11.71,1.77,0.11,5.86,0.88,0.06,14.64,2.21,0.14,0
13/10/2016 00:00:00,0.01,0,25.98,0,0,0,221.7,1600,7.44,0.001,0.02,15.82,0.36,0.31,0.03,258.91,64.73,32.36,8.09,0.2,0.05,11.74,1.77,0.11,5.87,0.89,0.06,14.68,2.22,0.14,0
14/10/2016 00:00:00,0,0,26,0,0,0,222.14,1600,7.47,0.001,0.02,16.09,0.36,0.31,0.03,260.78,65.2,32.6,8.15,0.19,0.05,11.78,1.78,0.11,5.89,0.89,0.06,14.72,2.22,0.14,0
15/10/2016 00:00:00,0,0,26.02,0,0,0,222.59,1600,7.5,0.001,0.02,16.36,0.36,0.31,0.03,262.66,65.67,32.83,8.21,0.19,0.05,11.81,1.78,0.11,5.9,0.89,0.06,14.76,2.23,0.14,0
16/10/2016 00:00:00,0,0,26.04,0,0,0,223.04,1600,7.54,0.001,0.02,16.63,0.36,0.32,0.03,264.54,66.13,33.07,8.27,0.19,0.05,11.84,1.79,0.11,5.92,0.89,0.06,14.8,2.23,0.14,0
17/10/2016 00:00:00,0,0,26.07,0,0,0,223.48,1600,7.57,0.001,0.02,16.89,0.36,0.32,0.03,266.42,66.6,33.3,8.33,0.19,0.05,11.87,1.79,0.11,5.94,0.9,0.06,14.84,2.24,0.14,0
18/10/2016 00:00:00,0.01,0,26.09,0,0,0,223.93,1600,7.6,0.001,0.02,17.16,0.36,0.32,0.03,268.29,67.07,33.54,8.38,0.18,0.05,11.9,1.8,0.11,5.95,0.9,0.06,14.88,2.25,0.14,0
19/10/2016 00:00:00,0,0,26.11,0,0,0,224.38,1600,7.63,0.001,0.02,17.43,0.36,0.32,0.03,270.17,67.54,33.77,8.44,0.18,0.05,11.93,1.8,0.11,5.97,0.9,0.06,14.92,2.25,0.14,0
20/10/2016 00:00:00,0.01,0,26.13,0,0,0,225.21,1600,7.63,0.001,0.02,16.83,0.36,0.33,0.03,268.46,67.11,33.56,8.39,0.17,0.04,11.77,1.78,0.11,5.89,0.89,0.06,14.72,2.22,0.14,0
21/10/2016 00:00:00,0,0,26.14,0,0,0,226.05,1600,7.62,0.001,0.02,16.23,0.36,0.33,0.03,266.74,66.69,33.34,8.34,0.17,0.04,11.62,1.75,0.11,5.81,0.88,0.05,14.52,2.19,0.14,0
22/10/2016 00:00:00,0.04,0,26.16,0,0,0,226.89,1600,7.62,0.001,0.02,15.63,0.36,0.33,0.03,265.03,66.26,33.13,8.28,0.16,0.04,11.46,1.73,0.11,5.73,0.86,0.05,14.32,2.16,0.14,0
23/10/2016 00:00:00,0,0,26.18,0,0,0,227.72,1600,7.61,0.001,0.02,15.03,0.36,0.34,0.03,263.31,65.83,32.91,8.23,0.15,0.04,11.3,1.71,0.11,5.65,0.85,0.05,14.12,2.13,0.13,0
24/10/2016 00:00:00,0,0,26.2,0,0,0,228.56,1600,7.61,0.001,0.02,14.43,0.36,0.34,0.03,261.6,65.4,32.7,8.18,0.14,0.04,11.14,1.68,0.11,5.57,0.84,0.05,13.92,2.1,0.13,0
25/10/2016 00:00:00,0,0,26.21,0,0,0,229.4,1600,7.6,0.001,0.02,13.83,0.36,0.34,0.03,259.89,64.97,32.49,8.12,0.14,0.03,10.98,1.66,0.1,5.49,0.83,0.05,13.72,2.07,0.13,0
26/10/2016 00:00:00,0.01,0,26.23,0,0,0,230.23,1600,7.6,0.001,0.02,13.23,0.36,0.35,0.03,258.17,64.54,32.27,8.07,0.13,0.03,10.82,1.63,0.1,5.41,0.82,0.05,13.53,2.04,0.13,0
27/10/2016 00:00:00,0.01,0,26.25,0,0,0,231.07,1600,7.6,0.001,0.02,12.63,0.36,0.35,0.04,256.46,64.11,32.06,8.01,0.12,0.03,10.66,1.61,0.1,5.33,0.8,0.05,13.33,2.01,0.13,0
28/10/2016 00:00:00,0.01,0,26.26,0,0,0,231.91,1600,7.59,0.001,0.02,12.03,0.36,0.35,0.04,254.74,63.69,31.84,7.96,0.11,0.03,10.5,1.59,0.1,5.25,0.79,0.05,13.13,1.98,0.12,0
29/10/2016 00:00:00,0,0,26.28,0,0,0,232.75,1600,7.59,0.001,0.02,11.43,0.36,0.36,0.04,253.03,63.26,31.63,7.91,0.11,0.03,10.34,1.56,0.1,5.17,0.78,0.05,12.93,1.95,0.12,0
30/10/2016 00:00:00,0,0,26.3,0,0,0,233.58,1600,7.58,0.001,0.02,10.83,0.36,0.36,0.04,251.31,62.83,31.41,7.85,0.1,0.02,10.18,1.54,0.1,5.09,0.77,0.05,12.73,1.92,0.12,0
31/10/2016 00:00:00,0,0,26.32,0,0,0,234.42,1600,7.58,0.001,0.02,10.23,0.36,0.36,0.04,249.6,62.4,31.2,7.8,0.09,0.02,10.02,1.51,0.09,5.01,0.76,0.05,12.53,1.89,0.12,0
01/11/2016 00:00:00,0.01,0,26.33,0,0,0,235.26,1600,7.57,0.001,0.02,9.64,0.36,0.37,0.04,247.89,61.97,30.99,7.75,0.08,0.02,9.87,1.49,0.09,4.93,0.74,0.05,12.33,1.86,0.12,0
02/11/2016 00:00:00,0,0,26.35,0,0,0,236.09,1600,7.57,0.001,0.02,9.04,0.36,0.37,0.04,246.17,61.54,30.77,7.69,0.08,0.02,9.71,1.47,0.09,4.85,0.73,0.05,12.13,1.83,0.11,0
03/11/2016 00:00:00,0,0,26.37,0,0,0,236.93,1600,7.57,0.001,0.02,8.44,0.36,0.37,0.04,244.46,61.11,30.56,7.64,0.07,0.02,9.55,1.44,0.09,4.77,0.72,0.05,11.93,1.8,0.11,0
04/11/2016 00:00:00,0,0,26.38,0,0,0,237.77,1600,7.56,0.001,0.02,7.84,0.36,0.38,0.04,242.74,60.69,30.34,7.59,0.06,0.02,9.39,1.42,0.09,4.69,0.71,0.04,11.74,1.77,0.11,0
05/11/2016 00:00:00,0,0,26.4,0,0,0,238.6,1600,7.56,0.001,0.02,7.24,0.36,0.38,0.04,241.03,60.26,30.13,7.53,0.06,0.01,9.23,1.39,0.09,4.61,0.7,0.04,11.54,1.74,0.11,0
06/11/2016 00:00:00,0.02,0,26.42,0,0,0,239.44,1600,7.55,0.001,0.02,6.64,0.36,0.38,0.04,239.31,59.83,29.91,7.48,0.05,0.01,9.07,1.37,0.09,4.54,0.68,0.04,11.34,1.71,0.11,0
07/11/2016 00:00:00,0,0,26.44,0,0,0,240.28,1600,7.55,0.001,0.02,6.04,0.36,0.39,0.04,237.6,59.4,29.7,7.43,0.04,0.01,8.91,1.35,0.08,4.46,0.67,0.04,11.14,1.68,0.11,0
08/11/2016 00:00:00,0,0,26.45,0,0,0,241.12,1600,7.54,0.001,0.02,5.44,0.36,0.39,0.04,235.89,58.97,29.49,7.37,0.03,0.01,8.75,1.32,0.08,4.38,0.66,0.04,10.94,1.65,0.1,0
09/11/2016 00:00:00,0,0,26.47,0,0,0,241.95,1600,7.54,0.001,0.02,4.84,0.36,0.4,0.04,234.17,58.54,29.27,7.32,0.03,0.01,8.59,1.3,0.08,4.3,0.65,0.04,10.74,1.62,0.1,0
10/11/2016 00:00:00,0,0,26.49,0,0,0,242.79,1600,7.54,0.001,0.02,4.24,0.36,0.4,0.04,232.46,58.11,29.06,7.26,0.02,0,8.43,1.27,0.08,4.22,0.64,0.04,10.54,1.59,0.1,0
11/11/2016 00:00:00,0,0,26.5,0,0,0,243.63,1600,7.53,0.001,0.02,3.64,0.36,0.4,0.04,230.74,57.69,28.84,7.21,0.01,0,8.28,1.25,0.08,4.14,0.62,0.04,10.34,1.56,0.1,0
12/11/2016 00:00:00,0,0,26.52,0,0,0,244.46,1600,7.53,0.001,0.02,3.04,0.36,0.41,0.04,229.03,57.26,28.63,7.16,0,0,8.12,1.23,0.08,4.06,0.61,0.04,10.15,1.53,0.1,0
13/11/2016 00:00:00,0,0,26.54,0,0,0,245.3,1600,7.52,0.001,0.02,2.44,0.36,0.41,0.04,227.31,56.83,28.41,7.1,0,0,7.96,1.2,0.08,3.98,0.6,0.04,9.95,1.5,0.09,0
14/11/2016 00:00:00,0,0,26.56,0,0,0,246.14,1600,7.52,0.001,0.02,1.84,0.36,0.41,0.04,225.6,56.4,28.2,7.05,-0.01,0,7.8,1.18,0.07,3.9,0.59,0.04,9.75,1.47,0.09,0
15/11/2016 00:00:00,0,0,26.57,0,0,0,246.98,1600,7.51,0.001,0.02,1.24,0.36,0.42,0.04,223.89,55.97,27.99,7,-0.02,0,7.64,1.15,0.07,3.82,0.58,0.04,9.55,1.44,0.09,0
16/11/2016 00:00:00,0,0,26.59,0,0,0,247.81,1600,7.51,0.001,0.02,0.64,0.36,0.42,0.04,222.17,55.54,27.77,6.94,-0.03,-0.01,7.48,1.13,0.07,3.74,0.56,0.04,9.35,1.41,0.09,0
17/11/2016 00:00:00,0,0,26.6,0,0,0,246.4,1600,7.52,0.001,0.02,0.65,0.36,0.41,0.04,220.15,55.04,27.52,6.88,-0.02,-0.01,7.58,1.14,0.07,3.79,0.57,0.04,9.47,1.43,0.09,0
18/11/2016 00:00:00,0,0,26.62,0,0,0,244.98,1600,7.53,0.001,0.02,0.66,0.36,0.41,0.04,218.12,54.53,27.27,6.82,-0.02,-0.01,7.67,1.16,0.07,3.84,0.58,0.04,9.59,1.45,0.09,0
19/11/2016 00:00:00,0,0,26.63,0,0,0,243.56,1600,7.53,0.001,0.02,0.67,0.36,0.4,0.04,216.1,54.02,27.01,6.75,-0.02,-0.01,7.77,1.17,0.07,3.89,0.59,0.04,9.71,1.47,0.09,0
20/11/2016 00:00:00,0,0,26.65,0,0,0,242.14,1600,7.54,0.001,0.02,0.68,0.36,0.39,0.04,214.07,53.52,26.76,6.69,-0.02,0,7.87,1.19,0.07,3.93,0.59,0.04,9.83,1.48,0.09,0
21/11/2016 00:00:00,0,0,26.66,0,0,0,240.73,1600,7.55,0.001,0.02,0.69,0.36,0.38,0.04,212.05,53.01,26.51,6.63,-0.02,0,7.96,1.2,0.08,3.98,0.6,0.04,9.95,1.5,0.09,0
22/11/2016 00:00:00,0,0,26.68,0,0,0,239.31,1600,7.56,0.001,0.02,0.7,0.36,0.38,0.04,210.02,52.51,26.25,6.56,-0.01,0,8.06,1.22,0.08,4.03,0.61,0.04,10.08,1.52,0.1,0
23/11/2016 00:00:00,0.01,0,26.69,0,0,0,237.89,1600,7.57,0.001,0.02,0.71,0.36,0.37,0.04,208,52,26,6.5,-0.01,0,8.16,1.23,0.08,4.08,0.62,0.04,10.2,1.54,0.1,0
24/11/2016 00:00:00,0,0,26.7,0,0,0,236.47,1600,7.58,0.001,0.02,0.72,0.36,0.36,0.04,205.98,51.49,25.75,6.44,-0.01,0,8.25,1.25,0.08,4.13,0.62,0.04,10.32,1.56,0.1,0
