time,ShortWave,Clouds,AirTemp,RelHum,WindSpeed,Rain,LongWave
2014-09-07 01:40:00,0,0.9,26.48,67.58,0.88,0,453.36
2014-09-07 02:40:00,0,0.9,24.89,69.5,0.97,0,448.84
2014-09-07 03:40:00,0,0.9,24.39,74.61,0.94,0,447.44
2014-09-07 04:40:00,0,0.9,23.29,77.3,0.76,0,439.17
2014-09-07 05:40:00,0,0.9,21.89,82.9,0.59,0,420.13
2014-09-07 06:40:00,0,0.9,21.16,84.93,0.46,0,427.89
2014-09-07 07:40:00,13.07,0.9,22.13,86.05,0.39,0,429.06
2014-09-07 08:40:00,184.29,0.9,21.29,86.68,0.34,0,427.62
2014-09-07 09:40:00,438.13,0.9,21.53,90.28,0.32,0,432.22
2014-09-07 10:40:00,671.54,0.9,19.61,91.01,0.3,0,436.23
2014-09-07 11:40:00,855.82,0.62,21.08,90.32,0.26,0,411.32
2014-09-07 12:40:00,975.25,0.34,23.66,89.78,0.22,0,386.39
2014-09-07 13:40:00,1020.27,0.15,25.14,87.63,0.37,0,372.63
2014-09-07 14:40:00,987.36,0.04,27.37,84.71,0.49,0,369.7
2014-09-07 15:40:00,879.09,0.04,29.89,68.27,0.65,0,382.97
2014-09-07 16:40:00,704.06,0.23,31.48,58.93,0.85,0,415.81
2014-09-07 17:40:00,476.88,0.04,32.75,44.07,0.94,0,410.29
2014-09-07 18:40:00,220.29,0.22,33.95,37.27,1.06,0,443.18
2014-09-07 19:40:00,44.15,0.63,34.29,32.33,1.17,0,499.11
2014-09-07 20:40:00,0,0.9,34.83,30.43,1.2,0,535.2
2014-09-07 21:40:00,0,0.9,35.24,46.76,1.09,0,519.93
2014-09-07 22:40:00,0,0.9,29.62,50.63,1.43,0,502.34
2014-09-07 23:40:00,0,0.9,28.58,62.55,1.6,0,479.45
2014-09-08 00:40:00,0,0.9,27.35,64.68,1.67,0,466.95
2014-09-08 01:40:00,0,0.9,26.65,67.75,1.64,0,455.16
2014-09-08 02:40:00,0,0.9,25.61,76.13,1.55,0,451.1
2014-09-08 03:40:00,0,0.9,24.82,81.15,1.37,0,447.62
2014-09-08 04:40:00,0,0.9,24.35,83.93,1.29,0,432.68
2014-09-08 05:40:00,0,0.9,23.59,87.58,1.16,0,432.13
2014-09-08 06:40:00,0,0.9,23.26,89.25,1.04,0,434.22
2014-09-08 07:40:00,14.37,0.9,23.22,91.58,1.01,0,434.5
2014-09-08 08:40:00,187.29,0.9,21.4,92.48,0.86,0,437.33
2014-09-08 09:40:00,441.82,0.9,22.81,93.25,0.86,0,440.56
2014-09-08 10:40:00,675.34,0.9,22.65,93.58,0.8,0,440.56
2014-09-08 11:40:00,859.52,0.73,22.86,93.66,0.85,0,424.13
2014-09-08 12:40:00,978.68,0.36,23.97,92.9,0.88,0,392.18
2014-09-08 13:40:00,1023.3,0.17,27.24,91.83,0.83,0,376.18
2014-09-08 14:40:00,989.88,0.04,28.58,75.73,0.84,0,380.12
2014-09-08 15:40:00,881.03,0.21,31.75,57.08,0.92,0,414.72
2014-09-08 16:40:00,705.4,0.39,32.16,44.68,1.15,0,448.55
2014-09-08 17:40:00,477.64,0.04,34.25,35.16,1.44,0,426.78
2014-09-08 18:40:00,220.54,0.22,35.12,30.25,1.54,0,457.11
2014-09-08 19:40:00,44.18,0.64,35.54,27.26,1.48,0,514.63
2014-09-08 20:40:00,0,0.9,35.98,31.9,1.39,0,542.96
2014-09-08 21:40:00,0,0.9,32.09,54.35,1.6,0,514.89
2014-09-08 22:40:00,0,0.9,30.2,59.88,1.82,0,496.99
2014-09-08 23:40:00,0,0.9,28.91,63.41,1.79,0,481.72
2014-09-09 00:40:00,0,0.9,27.65,64.23,1.89,0,470.44
2014-09-09 01:40:00,0,0.9,26.4,76.31,1.94,0,459.07
2014-09-09 02:40:00,0,0.9,25.79,79.22,1.91,0,451.29
2014-09-09 03:40:00,0,0.9,25.39,80.26,1.69,0,446.03
2014-09-09 04:40:00,0,0.9,23.94,83.08,1.33,0,447.81
2014-09-09 05:40:00,0,0.9,22.62,82.08,1.01,0,438.25
2014-09-09 06:40:00,0,0.9,23.24,86.63,0.84,0,426.54
2014-09-09 07:40:00,15.74,0.9,21.25,87.23,0.74,0,417.75
2014-09-09 08:40:00,190.33,0.9,21.23,88.86,0.58,0,428.34
2014-09-09 09:40:00,445.52,0.9,20.32,90.21,0.49,0,410.27
2014-09-09 10:40:00,679.13,0.9,20.32,92.5,0.42,0,410.19
2014-09-09 11:40:00,863.2,0.65,21.21,92.65,0.33,0,383.06
2014-09-09 12:40:00,982.09,0.37,23.64,93.68,0.32,0,369.07
2014-09-09 13:40:00,1026.3,0.17,25.93,91.28,0.34,0,375.14
2014-09-09 14:40:00,992.37,0.04,29.26,69.03,0.43,0,382.82
2014-09-09 15:40:00,882.94,0.04,31.73,56.71,0.54,0,393.42
2014-09-09 16:40:00,706.71,0.04,33.11,47.52,0.7,0,406.75
2014-09-09 17:40:00,478.38,0.04,33.46,38.31,0.88,0,418.48
2014-09-09 18:40:00,220.78,0.22,35.29,30.85,1.03,0,449.89
2014-09-09 19:40:00,44.21,0.64,35.86,26.06,1.24,0,512.28
2014-09-09 20:40:00,0,0.9,36.33,22.28,1.26,0,554.25
2014-09-09 21:40:00,0,0.9,32.87,40.26,1.58,0,526.14
2014-09-09 22:40:00,0,0.9,30.83,36.46,1.88,0,512.94
2014-09-09 23:40:00,0,0.9,29.37,53.16,1.99,0,487.57
2014-09-10 00:40:00,0,0.9,28.09,56.1,1.94,0,473.46
2014-09-10 01:40:00,0,0.9,26.99,60.73,1.94,0,459.74
2014-09-10 02:40:00,0,0.9,25.96,71.45,1.8,0,452.89
2014-09-10 03:40:00,0,0.9,25.42,76.46,1.53,0,441.94
2014-09-10 04:40:00,0,0.9,24.36,75.98,1.47,0,444.73
2014-09-10 05:40:00,0,0.9,24.71,80.61,1.49,0,428.7
2014-09-10 06:40:00,0,0.9,23.82,84.7,1.48,0,425.91
2014-09-10 07:40:00,17.16,0.9,23.22,87.13,1.45,0,429.69
2014-09-10 08:40:00,193.41,0.9,22.48,88.06,1.52,0,428.25
2014-09-10 09:40:00,449.23,0.9,22.47,90.25,1.56,0,432.59
2014-09-10 10:40:00,682.92,0.9,22.59,89.35,1.51,0,440.56
2014-09-10 11:40:00,866.87,0.6,22.7,89.78,1.38,0,404.07
2014-09-10 12:40:00,985.48,0.33,24.69,85.33,1.29,0,391.81
2014-09-10 13:40:00,1029.27,0.14,27.1,66.36,1.19,0,389.55
2014-09-10 14:40:00,994.82,0.05,29.24,62.95,1.14,0,388.24
2014-09-10 15:40:00,884.81,0.04,31.39,56.7,1.15,0,397.21
2014-09-10 16:40:00,707.98,0.04,32.77,51.25,1.17,0,407.74
2014-09-10 17:40:00,479.09,0.04,34.67,40.43,1.29,0,421
2014-09-10 18:40:00,221,0.22,34.88,33.75,1.29,0,452.34
2014-09-10 19:40:00,44.23,0.64,35.6,29.5,1.23,0,512.8
2014-09-10 20:40:00,0,0.9,35.35,33.83,1.17,0,543.07
2014-09-10 21:40:00,0,0.9,33.73,33.85,1.23,0,532.7
2014-09-10 22:40:00,0,0.9,31.98,33.83,1.11,0,521.59
2014-09-10 23:40:00,0,0.9,30.08,39.78,0.96,0,501.03
2014-09-11 00:40:00,0,0.9,28.08,44.2,0.76,0,484.99
2014-09-11 01:40:00,0,0.9,26.89,52.98,0.8,0,464.25
2014-09-11 02:40:00,0,0.9,26.77,66.23,1.16,0,453.84
2014-09-11 03:40:00,0,0.9,25.73,71.5,1.19,0,455.16
2014-09-11 04:40:00,0,0.9,23.88,72.26,1,0,457.35
2014-09-11 05:40:00,0,0.9,23.14,76.66,0.78,0,425.73
2014-09-11 06:40:00,0,0.9,23.3,81.25,0.66,0,424.48
2014-09-11 07:40:00,18.63,0.9,21.38,84.82,0.57,0,420.13
2014-09-11 08:40:00,196.53,0.9,22.5,85.63,0.54,0,414.26
2014-09-11 09:40:00,452.95,0.9,22.16,85.73,0.5,0,431.77
2014-09-11 10:40:00,686.7,0.9,20.08,86.63,0.41,0,422.08
2014-09-11 11:40:00,870.52,0.63,20.34,89.95,0.42,0,389.62
2014-09-11 12:40:00,988.83,0.34,23.86,87.91,0.54,0,372.23
2014-09-11 13:40:00,1032.2,0.18,27,74.26,0.65,0,387.22
2014-09-11 14:40:00,997.23,0.04,28.94,56.13,0.8,0,392.58
2014-09-11 15:40:00,886.64,0.04,30.73,50.65,0.96,0,401.68
2014-09-11 16:40:00,709.22,0.04,32.3,53,1.06,0,404.79
2014-09-11 17:40:00,479.77,0.04,33.17,47.13,1.11,0,415.17
2014-09-11 18:40:00,221.2,0.22,35.02,36.38,1.13,0,453.9
2014-09-11 19:40:00,44.25,0.64,34.97,30.91,1.1,0,515.52
2014-09-11 20:40:00,0,0.9,35.06,28.56,1.1,0,556.48
2014-09-11 21:40:00,0,0.9,31.2,58.35,1.51,0,512.33
2014-09-11 22:40:00,0,0.9,29.83,59.73,1.72,0,503.86
2014-09-11 23:40:00,0,0.9,28.95,63.35,1.82,0,488.97
2014-09-12 00:40:00,0,0.9,28.17,65.01,1.97,0,476.6
2014-09-12 01:40:00,0,0.9,27.24,68.98,2.18,0,463.96
2014-09-12 02:40:00,0,0.9,26.44,69.4,1.84,0,456.3
2014-09-12 03:40:00,0,0.9,24.99,67.13,1.44,0,457.92
2014-09-12 04:40:00,0,0.9,24.82,76.08,1.14,0,450.06
2014-09-12 05:40:00,0,0.9,23.87,79.9,0.94,0,451.19
2014-09-12 06:40:00,0,0.9,24.49,84.71,0.83,0,447.62
2014-09-12 07:40:00,20.16,0.9,23.96,88.16,0.92,0,435.68
2014-09-12 08:40:00,199.68,0.9,23.85,90.56,1.18,0,426.99
2014-09-12 09:40:00,456.67,0.9,23.39,92.23,1.23,0,426.81
2014-09-12 10:40:00,690.47,0.9,23.24,93.2,1.19,0,433.13
2014-09-12 11:40:00,874.15,0.61,23.2,93.3,1.2,0,407
2014-09-12 12:40:00,992.16,0.34,24.17,92.66,1.22,0,384.17
2014-09-12 13:40:00,1035.1,0.16,26.44,90.38,1.15,0,379.22
2014-09-12 14:40:00,999.6,0.04,28.25,80.2,1.03,0,383.41
2014-09-12 15:40:00,888.44,0.04,30.23,67.95,1.2,0,392.94
2014-09-12 16:40:00,710.43,0.04,33.52,54.75,1.2,0,414.09
2014-09-12 17:40:00,480.42,0.26,34.67,37.98,1.39,0,453.11
2014-09-12 18:40:00,221.39,0.22,35.41,35.93,1.71,0,452.54
2014-09-12 19:40:00,44.26,0.64,35.8,35.53,1.89,0,503.58
2014-09-12 20:40:00,0,0.9,36.2,40.75,1.89,0,530.72
2014-09-12 21:40:00,0,0.9,35.62,33.67,1.83,0,544.01
2014-09-12 22:40:00,0,0.9,33.23,56.86,1.65,0,516.23
2014-09-12 23:40:00,0,0.9,29.3,59.06,1.74,0,497.19
2014-09-13 00:40:00,0,0.9,28.35,67.81,1.88,0,478.27
2014-09-13 01:40:00,0,0.9,26.84,75.3,1.6,0,464.34
2014-09-13 02:40:00,0,0.9,25.92,76.75,1.27,0,464.44
2014-09-13 03:40:00,0,0.9,24.58,72.58,0.92,0,462.8
2014-09-13 04:40:00,0,0.9,23.21,68.96,0.72,0,460.5
2014-09-13 05:40:00,0,0.9,24.2,77.26,0.57,0,443.24
2014-09-13 06:40:00,0,0.9,22.58,86.51,0.57,0,439.73
2014-09-13 07:40:00,21.73,0.9,21.69,87.93,0.58,0,429.33
2014-09-13 08:40:00,202.86,0.9,22.07,91.51,0.51,0,442.41
2014-09-13 09:40:00,460.38,0.9,22.83,91.7,0.47,0,416.35
2014-09-13 10:40:00,694.23,0.9,20.99,93.45,0.44,0,416.7
2014-09-13 11:40:00,877.75,0.62,22.79,94.83,0.39,0,405.33
2014-09-13 12:40:00,995.45,0.33,24.22,95.13,0.42,0,383.2
2014-09-13 13:40:00,1037.95,0.16,25.9,95.53,0.43,0,367.93
2014-09-13 14:40:00,1001.93,0.04,27.99,95.76,0.47,0,364.77
2014-09-13 15:40:00,890.19,0.04,31.27,77.48,0.78,0,390.85
2014-09-13 16:40:00,711.6,0.04,33.19,45.3,1.2,0,412.77
2014-09-13 17:40:00,481.05,0.07,34.08,38.58,1.75,0,423.49
2014-09-13 18:40:00,221.56,0.22,34.97,32.65,1.9,0,448.61
2014-09-13 19:40:00,44.27,0.64,35.5,34.58,1.84,0,500.07
2014-09-13 20:40:00,0,0.9,35.6,27.2,1.83,0,541.49
2014-09-13 21:40:00,0,0.9,35.5,30.68,1.71,0,541.38
2014-09-13 22:40:00,0,0.9,33.44,56.78,1.39,0,506.81
2014-09-13 23:40:00,0,0.9,29.06,56.65,1.24,0,490.26
2014-09-14 00:40:00,0,0.9,27.72,66.87,0.97,0,471.71
2014-09-14 01:40:00,0,0.9,27.03,73.13,0.96,0,461.65
2014-09-14 02:40:00,0,0.9,26.32,75.31,0.98,0,456.59
2014-09-14 03:40:00,0,0.9,25.9,80.85,0.94,0,450.16
2014-09-14 04:40:00,0,0.9,25.13,84.58,1,0,443.52
2014-09-14 05:40:00,0,0.9,23.23,86.98,0.89,0,441.39
2014-09-14 06:40:00,0,0.9,22.53,88.21,0.77,0,443.8
2014-09-14 07:40:00,23.34,0.9,21.96,89.23,0.65,0,437.79
2014-09-14 08:40:00,206.06,0.9,22.02,91.36,0.52,0,443.89
2014-09-14 09:40:00,464.09,0.9,22.88,90.15,0.64,0,417.84
2014-09-14 10:40:00,697.97,0.9,23.09,92.68,0.68,0,419.69
2014-09-14 11:40:00,881.33,0.59,23.34,93.58,0.73,0,399.79
2014-09-14 12:40:00,998.71,0.53,25.27,94.05,0.67,0,409.18
2014-09-14 13:40:00,1040.77,0.36,26.52,89.68,0.73,0,409.58
2014-09-14 14:40:00,1004.22,0.04,29.17,75.85,0.82,0,384.48
2014-09-14 15:40:00,891.91,0.27,30.91,64.48,0.94,0,417.75
2014-09-14 16:40:00,712.74,0.04,31.45,53.21,1.08,0,403.8
2014-09-14 17:40:00,481.65,0.04,33.03,47.1,1.12,0,412.22
2014-09-14 18:40:00,221.71,0.23,33.8,40.28,1.15,0,442.77
2014-09-14 19:40:00,44.28,0.65,33.83,39.18,1.21,0,496.77
2014-09-14 20:40:00,0,0.9,34.12,36.88,1.35,0,535.1
2014-09-14 21:40:00,0,0.9,34.87,49.88,1.3,0,522.83
2014-09-14 22:40:00,0,0.9,29.81,54,1.56,0,501.94
2014-09-14 23:40:00,0,0.9,28.76,64.75,1.8,0,484.19
2014-09-15 00:40:00,0,0.9,27.72,67.66,1.87,0,475.22
2014-09-15 01:40:00,0,0.9,27.07,70.3,1.84,0,464.73
2014-09-15 02:40:00,0,0.9,26.35,73.86,1.71,0,458.49
2014-09-15 03:40:00,0,0.9,25.78,77.75,1.45,0,452.8
2014-09-15 04:40:00,0,0.9,24.16,82.75,1.14,0,451.95
2014-09-15 05:40:00,0,0.9,23.17,84.86,0.97,0,450.91
2014-09-15 06:40:00,0,0.9,22.88,86.33,0.81,0,453.36
2014-09-15 07:40:00,25,0.9,22.48,88.05,0.7,0,431.5
2014-09-15 08:40:00,209.28,0.9,22.53,89.35,0.65,0,432.95
2014-09-15 09:40:00,467.8,0.9,22.37,87.83,0.6,0,440.37
2014-09-15 10:40:00,701.69,0.9,22.27,89.35,0.53,0,433.13
2014-09-15 11:40:00,884.88,0.62,23.59,90.65,0.43,0,401.76
2014-09-15 12:40:00,1001.94,0.37,25.87,89.95,0.39,0,391.65
2014-09-15 13:40:00,1043.55,0.51,26.7,82.6,0.44,0,423.11
2014-09-15 14:40:00,1006.47,0.04,28.25,76.68,0.66,0,382.09
2014-09-15 15:40:00,893.59,0.04,30.38,67.01,0.86,0,390.53
2014-09-15 16:40:00,713.85,0.39,31.68,59.53,1.03,0,437.8
2014-09-15 17:40:00,482.23,0.45,32.72,50.43,1.1,0,456.04
2014-09-15 18:40:00,221.85,0.23,33.66,44.8,1.12,0,441.94
2014-09-15 19:40:00,44.28,0.64,33.28,43.06,1.05,0,494.26
2014-09-15 20:40:00,0,0.9,34.44,37.23,1.01,0,537.29
2014-09-15 21:40:00,0,0.9,32.88,40.05,1.07,0,535.72
2014-09-15 22:40:00,0,0.9,31.33,45.05,1,0,519.93
2014-09-15 23:40:00,0,0.9,29.95,50.13,1.02,0,501.13
2014-09-16 00:40:00,0,0.9,28.45,57.1,0.86,0,485.18
2014-09-16 01:40:00,0,0.9,27.01,63.95,0.66,0,474.64
2014-09-16 02:40:00,0,0.9,25.25,68.01,0.51,0,467.14
2014-09-16 03:40:00,0,0.9,25.06,65.6,0.45,0,468.4
2014-09-16 04:40:00,0,0.9,24.62,67.28,0.44,0,466.95
2014-09-16 05:40:00,0,0.9,23.41,76.01,0.46,0,460.69
2014-09-16 06:40:00,0,0.9,22.68,79.3,0.42,0,452.42
2014-09-16 07:40:00,26.69,0.9,22.33,82.85,0.42,0,435.41
2014-09-16 08:40:00,212.53,0.9,22.17,84.51,0.37,0,429.78
2014-09-16 09:40:00,471.5,0.9,21.61,87.63,0.35,0,420.4
2014-09-16 10:40:00,705.39,0.9,22.66,90.02,0.43,0,417.58
2014-09-16 11:40:00,888.4,0.83,22.94,91.16,0.54,0,423.71
2014-09-16 12:40:00,1005.12,0.39,24.73,87.03,0.59,0,397.09
2014-09-16 13:40:00,1046.29,0.12,27.54,83.95,0.6,0,377.38
2014-09-16 14:40:00,1008.68,0.15,29.38,70.56,0.7,0,394.15
2014-09-16 15:40:00,895.23,0.04,31.66,54.45,1.01,0,397.13
2014-09-16 16:40:00,714.92,0.22,32.93,44.32,1.28,0,432.58
2014-09-16 17:40:00,482.78,0.38,34.05,39.05,1.62,0,460.31
2014-09-16 18:40:00,221.98,0.23,34.77,40.88,1.93,0,447.9
2014-09-16 19:40:00,44.28,0.64,35.57,31.65,1.89,0,509.64
2014-09-16 20:40:00,0,0.9,35.8,35.33,1.76,0,539.29
2014-09-16 21:40:00,0,0.9,36.77,36.98,1.42,0,541.38
2014-09-16 22:40:00,0,0.9,31.22,53.35,1.76,0,511.51
2014-09-16 23:40:00,0,0.9,29.45,56.88,2.14,0,489.47
2014-09-17 00:40:00,0,0.9,28.24,62.96,1.88,0,479.25
2014-09-17 01:40:00,0,0.9,27.44,65.53,1.47,0,472.29
2014-09-17 02:40:00,0,0.9,26.16,73.11,1.06,0,465.6
2014-09-17 03:40:00,0,0.9,25,76.51,0.83,0,458.97
2014-09-17 04:40:00,0,0.9,25.92,73.43,0.75,0,460.69
2014-09-17 05:40:00,0,0.9,25.7,76.16,0.62,0,457.16
2014-09-17 06:40:00,0,0.9,25.21,77.4,0.52,0,458.21
2014-09-17 07:40:00,28.41,0.9,23.64,82.35,0.45,0,441.48
2014-09-17 08:40:00,215.78,0.9,22.96,85.11,0.39,0,435.14
2014-09-17 09:40:00,475.18,0.9,23.27,87.58,0.37,0,437.43
2014-09-17 10:40:00,709.07,0.9,22.34,87.06,0.34,0,438.07
2014-09-17 11:40:00,891.88,0.85,23.22,88.28,0.27,0,433.63
2014-09-17 12:40:00,1008.27,0.59,25.24,88.61,0.28,0,420.71
2014-09-17 13:40:00,1048.98,0.04,26.46,87.26,0.54,0,368.86
2014-09-17 14:40:00,1010.85,0.21,28.65,71.33,0.79,0,403.46
2014-09-17 15:40:00,896.83,0.23,31.87,56.05,1,0,422.29
2014-09-17 16:40:00,715.97,0.41,33.48,43.7,1.24,0,456.52
2014-09-17 17:40:00,483.32,0.5,34.45,38.86,1.56,0,476.81
2014-09-17 18:40:00,222.1,0.9,35.29,34.73,1.96,0,531.03
2014-09-17 19:40:00,44.28,0.9,35.87,30.16,2.15,0,538.87
2014-09-17 20:40:00,0,0.9,36.28,30.96,2,0,541.17
2014-09-17 21:40:00,0,0.9,36.28,31.86,1.9,0,543.07
2014-09-17 22:40:00,0,0.9,30.89,49.38,1.86,0,513.15
2014-09-17 23:40:00,0,0.9,29.1,61.9,1.69,0,490.76
2014-09-18 00:40:00,0,0.9,28.16,66.21,1.62,0,477.48
2014-09-18 01:40:00,0,0.9,27.47,71,1.61,0,467.43
2014-09-18 02:40:00,0,0.9,26.65,77.48,1.68,0,454.21
2014-09-18 03:40:00,0,0.9,25.81,84.5,1.75,0,457.35
2014-09-18 04:40:00,0,0.9,25.24,86.05,1.51,0,454.69
2014-09-18 05:40:00,0,0.9,24.66,88.45,1.2,0,455.35
2014-09-18 06:40:00,0,0.9,24.18,89.33,0.98,0,430.14
2014-09-18 07:40:00,30.17,0.9,23.62,92.35,0.78,0,433.4
2014-09-18 08:40:00,219.05,0.9,22.02,93.36,0.62,0,430.23
2014-09-18 09:40:00,478.85,0.9,22.88,94.45,0.52,0,451.47
2014-09-18 10:40:00,712.72,0.9,20.76,89.48,0.47,0,450.25
2014-09-18 11:40:00,895.33,0.71,21.98,92.45,0.45,0,411.03
2014-09-18 12:40:00,1011.37,0.39,25.34,92.08,0.46,0,402.7
2014-09-18 13:40:00,1051.64,0.16,27.68,80.38,0.5,0,389.03
2014-09-18 14:40:00,1012.97,0.07,29.55,62.15,0.74,0,392.13
2014-09-18 15:40:00,898.39,0.17,32.64,49.43,0.85,0,415.02
2014-09-18 16:40:00,716.98,0.5,34.64,38.83,1.23,0,469.69
2014-09-18 17:40:00,483.83,0.4,36.02,28.4,1.67,0,478.19
2014-09-18 18:40:00,222.21,0.73,36.5,24.4,2.01,0,527.48
2014-09-18 19:40:00,44.27,0.65,36.99,25.53,2.14,0,519.06
2014-09-18 20:40:00,0,0.9,37.43,18.45,1.97,0,563.07
2014-09-18 21:40:00,0,0.9,37.13,33.25,1.81,0,539.39
2014-09-18 22:40:00,0,0.9,32.05,53.41,1.81,0,506.4
2014-09-18 23:40:00,0,0.9,29.51,55.55,1.83,0,492.67
2014-09-19 00:40:00,0,0.9,28.34,63.46,1.83,0,479.05
2014-09-19 01:40:00,0,0.9,27.08,73.21,1.85,0,465.89
2014-09-19 02:40:00,0,0.9,26.51,75.2,1.68,0,459.83
2014-09-19 03:40:00,0,0.9,24.96,68.05,1.39,0,463.48
2014-09-19 04:40:00,0,0.9,24.92,78.11,1.09,0,447.44
2014-09-19 05:40:00,0,0.9,23.93,80.38,0.84,0,447.62
2014-09-19 06:40:00,0,0.9,23.49,85.9,0.68,0,425.38
2014-09-19 07:40:00,31.95,0.9,21.73,88.15,0.61,0,423.32
2014-09-19 08:40:00,222.33,0.9,21.35,88.81,0.54,0,420.75
2014-09-19 09:40:00,482.51,0.9,22.6,90.23,0.69,0,413.56
2014-09-19 10:40:00,716.34,0.9,22.54,91.03,0.79,0,431.86
2014-09-19 11:40:00,898.74,0.75,22.32,85.66,0.7,0,427.1
2014-09-19 12:40:00,1014.44,0.31,25.2,86.61,0.67,0,388.47
2014-09-19 13:40:00,1054.24,0.16,26.49,81.93,0.72,0,381.43
2014-09-19 14:40:00,1015.05,0.05,29.51,74.96,0.84,0,385.62
2014-09-19 15:40:00,899.92,0.04,32.36,47.86,1.14,0,409.22
2014-09-19 16:40:00,717.96,0.04,34.23,41.25,1.5,0,420.33
2014-09-19 17:40:00,484.32,0.07,35.6,31.6,1.9,0,434.37
2014-09-19 18:40:00,222.32,0.23,36.23,28.56,2.2,0,461.5
2014-09-19 19:40:00,44.27,0.65,36.56,22.66,2.25,0,520.39
2014-09-19 20:40:00,0,0.9,36.71,27.28,2.16,0,549.07
2014-09-19 21:40:00,0,0.9,36.58,31.45,2.17,0,546.54
2014-09-19 22:40:00,0,0.9,32.4,48.56,1.94,0,516.33
2014-09-19 23:40:00,0,0.9,30.2,54,1.65,0,491.66
2014-09-20 00:40:00,0,0.9,28.88,56.21,1.45,0,480.04
2014-09-20 01:40:00,0,0.9,27.25,61.1,1.2,0,466.27
2014-09-20 02:40:00,0,0.9,26.46,65.81,1.03,0,461.75
2014-09-20 03:40:00,0,0.9,25.62,72.68,0.96,0,467.82
2014-09-20 04:40:00,0,0.9,23.35,76.07,0.8,0,437.52
2014-09-20 05:40:00,0,0.9,23.1,77.46,0.64,0,443.33
2014-09-20 06:40:00,0,0.9,21.73,81.66,0.52,0,437.06
2014-09-20 07:40:00,33.76,0.9,21.27,83.21,0.42,0,416.88
2014-09-20 08:40:00,225.61,0.9,22.74,85.75,0.37,0,419.51
2014-09-20 09:40:00,486.14,0.9,22.57,87.73,0.54,0,423.23
2014-09-20 10:40:00,719.93,0.9,22.34,86.85,0.68,0,430.05
2014-09-20 11:40:00,902.11,0.62,22.59,88.78,0.84,0,414.35
2014-09-20 12:40:00,1017.45,0.33,24.09,87.4,0.94,0,389.88
2014-09-20 13:40:00,1056.8,0.17,27.27,83,1.03,0,392.51
2014-09-20 14:40:00,1017.09,0.07,29.1,76.15,0.97,0,391.82
2014-09-20 15:40:00,901.4,0.04,31.12,62.42,0.94,0,398.67
2014-09-20 16:40:00,718.91,0.37,33.67,43.06,1,0,452.06
2014-09-20 17:40:00,484.8,0.11,35.32,37.91,1.12,0,435.57
2014-09-20 18:40:00,222.41,0.23,36.34,33.7,1.42,0,460.95
2014-09-20 19:40:00,44.26,0.9,36.78,28.51,1.46,0,552.56
2014-09-20 20:40:00,0,0.9,37.52,43.93,1.38,0,547.91
2014-09-20 21:40:00,0,0.9,32.47,54.05,1.65,0,523.14
2014-09-20 22:40:00,0,0.9,30.83,54.77,1.9,0,512.94
2014-09-20 23:40:00,0,0.9,29.76,61.08,1.81,0,492.77
2014-09-21 00:40:00,0,0.9,28.8,64.03,1.74,0,480.83
2014-09-21 01:40:00,0,0.9,27.22,76.93,1.84,0,466.85
2014-09-21 02:40:00,0,0.9,26.37,82.85,1.89,0,459.26
2014-09-21 03:40:00,0,0.9,25.85,85.7,1.76,0,453.93
2014-09-21 04:40:00,0,0.9,25.03,87.3,1.42,0,452.23
2014-09-21 05:40:00,0,0.9,24.65,87.5,1.14,0,448.28
2014-09-21 06:40:00,0,0.9,23.56,89.38,0.97,0,441.29
2014-09-21 07:40:00,35.59,0.9,22.93,87.8,0.85,0,450.25
2014-09-21 08:40:00,228.9,0.9,23.98,88.28,0.85,0,447.15
2014-09-21 09:40:00,489.75,0.9,23.52,89.11,0.8,0,427.17
2014-09-21 10:40:00,723.49,0.9,22.63,92.15,0.68,0,426.45
2014-09-21 11:40:00,905.44,0.9,23.25,93.75,0.53,0,443.98
2014-09-21 12:40:00,1020.42,0.75,26.01,92.51,0.46,0,434.84
2014-09-21 13:40:00,1059.31,0.62,27.17,90.35,0.49,0,429.24
2014-09-21 14:40:00,1019.08,0.76,28.81,80.45,0.6,0,458.45
2014-09-21 15:40:00,902.85,0.04,30.82,60.23,0.77,0,401.19
2014-09-21 16:40:00,719.83,0.12,32.42,58.18,0.88,0,416
2014-09-21 17:40:00,485.25,0.08,33.57,50.81,0.91,0,423.09
2014-09-21 18:40:00,222.51,0.23,34.53,43.78,0.95,0,450.68
2014-09-21 19:40:00,44.26,0.64,35.47,36.8,1.01,0,509.24
2014-09-21 20:40:00,0,0.9,34.72,31.8,1.17,0,560.73
2014-09-21 21:40:00,0,0.9,32.07,55.46,1.54,0,518.59
2014-09-21 22:40:00,0,0.9,30.04,59.25,1.55,0,507.83
2014-09-21 23:40:00,0,0.9,28.58,62.3,1.49,0,491.46
2014-09-22 00:40:00,0,0.9,28.1,65.45,1.75,0,481.62
2014-09-22 01:40:00,0,0.9,27.78,71.92,1.84,0,472.78
2014-09-22 02:40:00,0,0.9,27.25,72.4,1.78,0,465.5
2014-09-22 03:40:00,0,0.9,26.62,74.07,1.83,0,460.88
2014-09-22 04:40:00,0,0.9,25.71,80.7,1.77,0,451.57
2014-09-22 05:40:00,0,0.9,25.42,85.11,1.68,0,448.37
2014-09-22 06:40:00,0,0.9,25.24,87.95,1.71,0,442.31
