time,flow,SAL,TEMP,TRACER_1,AGE,SS1,OXY,DIC,PH,CH4,SIL,AMM,NIT,FRP,FRP_ADS,DOC,POC,DON,PON,DOP,POP,GRN,GRN_IN,GRN_IP,DIA,DIA_IN,DIA_IP,CRY,CRY_IN,CRY_IP,ZOO
2016-09-23 00:00:00,0,0.01,25.55,0,0,0,245.54,100,7.36,0.001,0.02,0.79,1.04,0.34,0.03,124.83,31.21,15.6,3.9,-0.09,-0.02,1.49,0.22,0.01,0.75,0.11,0.01,15.84,2.39,0.15,0
2016-09-24 00:00:00,0,0.01,25.58,0,0,0,245.8,100,7.51,0.001,0.02,0.79,1,0.33,0.03,122.45,30.61,15.31,3.83,-0.08,-0.02,1.36,0.21,0.01,0.68,0.1,0.01,14.48,2.18,0.14,0
2016-09-25 00:00:00,0,0.01,25.6,0,0,0,246.07,100,7.67,0.001,0.02,0.79,0.96,0.32,0.03,120.07,30.02,15.01,3.75,-0.08,-0.02,1.23,0.19,0.01,0.62,0.09,0.01,13.11,1.98,0.12,0
2016-09-26 00:00:00,0,0.01,25.63,0,0,0,246.34,100,7.82,0.001,0.02,0.79,0.93,0.32,0.03,117.68,29.42,14.71,3.68,-0.08,-0.02,1.11,0.17,0.01,0.55,0.08,0.01,11.75,1.77,0.11,0
2016-09-27 00:00:00,0,0.01,25.66,0,0,0,246.61,100,7.98,0.001,0.02,0.79,0.89,0.31,0.03,115.3,28.82,14.41,3.6,-0.08,-0.02,0.98,0.15,0.01,0.49,0.07,0,10.39,1.57,0.1,0
2016-09-28 00:00:00,0,0.01,25.69,0,0,0,246.88,100,8.13,0.001,0.02,0.79,0.86,0.31,0.03,112.91,28.23,14.11,3.53,-0.08,-0.02,0.85,0.13,0.01,0.42,0.06,0,9.03,1.36,0.09,0
2016-09-29 00:00:00,0,0.01,25.72,0,0,0,244.2,100,8.06,0.001,0.02,0.79,0.82,0.3,0.03,110.53,27.63,13.82,3.45,-0.08,-0.02,0.9,0.14,0.01,0.45,0.07,0,9.52,1.44,0.09,0
2016-09-30 00:00:00,0,0.01,25.74,0,0,0,241.52,100,7.99,0.001,0.02,0.79,0.79,0.29,0.03,108.15,27.04,13.52,3.38,-0.07,-0.02,0.94,0.14,0.01,0.47,0.07,0,10,1.51,0.09,0
2016-10-01 00:00:00,0,0.01,25.77,0,0,0,238.84,100,7.92,0.001,0.02,0.79,0.75,0.29,0.03,105.76,26.44,13.22,3.31,-0.07,-0.02,0.99,0.15,0.01,0.49,0.07,0,10.49,1.58,0.1,0
2016-10-02 00:00:00,0,0.01,25.8,0,0,0,236.16,100,7.84,0.001,0.02,0.79,0.71,0.28,0.03,103.38,25.84,12.92,3.23,-0.07,-0.02,1.03,0.16,0.01,0.52,0.08,0,10.97,1.66,0.1,0
2016-10-03 00:00:00,0,0.01,25.83,0,0,0,233.48,100,7.77,0.001,0.02,0.79,0.68,0.28,0.03,101,25.25,12.62,3.16,-0.07,-0.02,1.08,0.16,0.01,0.54,0.08,0.01,11.46,1.73,0.11,0
2016-10-04 00:00:00,0,0.01,25.85,0,0,0,230.8,100,7.7,0.001,0.02,0.79,0.64,0.27,0.03,98.61,24.65,12.33,3.08,-0.07,-0.02,1.12,0.17,0.01,0.56,0.08,0.01,11.95,1.8,0.11,0
2016-10-05 00:00:00,0,0.01,25.88,0,0,0,228.13,100,7.63,0.001,0.02,0.79,0.61,0.27,0.03,96.23,24.06,12.03,3.01,-0.06,-0.02,1.17,0.18,0.01,0.58,0.09,0.01,12.43,1.88,0.12,0
2016-10-06 00:00:00,0,0.01,25.92,0,0,0,227.9,100,7.63,0.001,0.02,0.79,0.57,0.26,0.03,93.84,23.46,11.73,2.93,-0.06,-0.02,1.12,0.17,0.01,0.56,0.08,0.01,11.85,1.79,0.11,0
2016-10-07 00:00:00,0,0.01,25.96,0,0,0,227.68,100,7.64,0.001,0.02,0.79,0.54,0.25,0.03,91.46,22.87,11.43,2.86,-0.06,-0.02,1.06,0.16,0.01,0.53,0.08,0.01,11.27,1.7,0.11,0
2016-10-08 00:00:00,0,0.01,26,0,0,0,227.46,100,7.64,0.001,0.02,0.79,0.5,0.25,0.02,89.08,22.27,11.13,2.78,-0.06,-0.01,1.01,0.15,0.01,0.5,0.08,0,10.69,1.61,0.1,0
2016-10-09 00:00:00,0,0.01,26.03,0,0,0,227.23,100,7.64,0.001,0.02,0.79,0.46,0.24,0.02,86.69,21.67,10.84,2.71,-0.06,-0.01,0.95,0.14,0.01,0.48,0.07,0,10.1,1.53,0.1,0
2016-10-10 00:00:00,0,0.01,26.07,0,0,0,227.01,100,7.64,0.001,0.02,0.79,0.43,0.24,0.02,84.31,21.08,10.54,2.63,-0.06,-0.01,0.9,0.14,0.01,0.45,0.07,0,9.52,1.44,0.09,0
2016-10-11 00:00:00,0,0.01,26.11,0,0,0,226.79,100,7.65,0.001,0.02,0.79,0.39,0.23,0.02,81.93,20.48,10.24,2.56,-0.05,-0.01,0.84,0.13,0.01,0.42,0.06,0,8.94,1.35,0.08,0
2016-10-12 00:00:00,0,0.01,26.15,0,0,0,226.56,100,7.65,0.001,0.02,0.79,0.36,0.23,0.02,79.54,19.89,9.94,2.49,-0.05,-0.01,0.79,0.12,0.01,0.39,0.06,0,8.36,1.26,0.08,0
2016-10-13 00:00:00,0,0.01,26.17,0,0,0,227.46,100,7.65,0.001,0.02,0.77,0.36,0.23,0.02,81.09,20.27,10.14,2.53,-0.05,-0.01,0.83,0.13,0.01,0.41,0.06,0,8.81,1.33,0.08,0
2016-10-14 00:00:00,0,0.01,26.18,0,0,0,228.35,100,7.66,0.001,0.02,0.76,0.36,0.23,0.02,82.64,20.66,10.33,2.58,-0.04,-0.01,0.87,0.13,0.01,0.44,0.07,0,9.27,1.4,0.09,0
2016-10-15 00:00:00,0,0.01,26.2,0,0,0,229.24,100,7.66,0.001,0.02,0.75,0.36,0.23,0.02,84.2,21.05,10.52,2.63,-0.04,-0.01,0.92,0.14,0.01,0.46,0.07,0,9.72,1.47,0.09,0
2016-10-16 00:00:00,0,0.01,26.21,0,0,0,230.13,100,7.67,0.001,0.02,0.73,0.36,0.23,0.02,85.75,21.44,10.72,2.68,-0.03,-0.01,0.96,0.14,0.01,0.48,0.07,0,10.18,1.54,0.1,0
2016-10-17 00:00:00,0,0.01,26.23,0,0,0,231.03,100,7.67,0.001,0.02,0.72,0.36,0.23,0.02,87.3,21.82,10.91,2.73,-0.03,-0.01,1,0.15,0.01,0.5,0.08,0,10.64,1.61,0.1,0
2016-10-18 00:00:00,0,0.01,26.24,0,0,0,231.92,100,7.68,0.001,0.02,0.71,0.36,0.23,0.02,88.85,22.21,11.11,2.78,-0.02,-0.01,1.04,0.16,0.01,0.52,0.08,0,11.09,1.67,0.1,0
2016-10-19 00:00:00,0,0.01,26.26,0,0,0,232.81,100,7.68,0.001,0.02,0.7,0.36,0.23,0.02,90.4,22.6,11.3,2.83,-0.02,0,1.09,0.16,0.01,0.54,0.08,0.01,11.55,1.74,0.11,0
2016-10-20 00:00:00,0,0.01,26.28,0,0,0,232.01,100,7.64,0.001,0.02,0.68,0.36,0.24,0.02,91.95,22.99,11.49,2.87,-0.01,0,1.08,0.16,0.01,0.54,0.08,0.01,11.5,1.74,0.11,0
2016-10-21 00:00:00,0,0.01,26.31,0,0,0,231.21,100,7.59,0.001,0.02,0.67,0.36,0.24,0.02,93.5,23.38,11.69,2.92,-0.01,0,1.08,0.16,0.01,0.54,0.08,0.01,11.45,1.73,0.11,0
2016-10-22 00:00:00,0,0.01,26.33,0,0,0,230.4,100,7.55,0.001,0.02,0.66,0.36,0.24,0.02,95.05,23.76,11.88,2.97,-0.01,0,1.07,0.16,0.01,0.54,0.08,0.01,11.41,1.72,0.11,0
2016-10-23 00:00:00,0,0.01,26.36,0,0,0,229.6,100,7.5,0.001,0.02,0.65,0.36,0.24,0.02,96.6,24.15,12.08,3.02,0,0,1.07,0.16,0.01,0.53,0.08,0.01,11.36,1.72,0.11,0
2016-10-24 00:00:00,0,0.01,26.38,0,0,0,228.79,100,7.46,0.001,0.02,0.63,0.36,0.24,0.02,98.16,24.54,12.27,3.07,0,0,1.07,0.16,0.01,0.53,0.08,0.01,11.32,1.71,0.11,0
2016-10-25 00:00:00,0,0.01,26.41,0,0,0,227.99,100,7.41,0.001,0.02,0.62,0.36,0.24,0.02,99.71,24.93,12.46,3.12,0.01,0,1.06,0.16,0.01,0.53,0.08,0.01,11.27,1.7,0.11,0
2016-10-26 00:00:00,0,0.01,26.43,0,0,0,227.19,100,7.37,0.001,0.02,0.61,0.36,0.24,0.02,101.26,25.31,12.66,3.16,0.01,0,1.06,0.16,0.01,0.53,0.08,0,11.23,1.69,0.11,0
2016-10-27 00:00:00,0,0.01,26.43,0,0,0,228.59,100,7.47,0.001,0.02,0.59,0.36,0.24,0.02,102.81,25.7,12.85,3.21,0.02,0,1.06,0.16,0.01,0.53,0.08,0,11.22,1.69,0.11,0
2016-10-28 00:00:00,0,0.01,26.43,0,0,0,230,100,7.57,0.001,0.02,0.58,0.36,0.24,0.02,104.36,26.09,13.04,3.26,0.02,0.01,1.05,0.16,0.01,0.53,0.08,0,11.21,1.69,0.11,0
2016-10-29 00:00:00,0,0.01,26.45,0,0,0,230.75,100,7.58,0.001,0.02,0.57,0.36,0.25,0.02,105.91,26.48,13.24,3.31,0.03,0.01,1.05,0.16,0.01,0.53,0.08,0,11.2,1.69,0.11,0
2016-10-30 00:00:00,0,0.01,26.46,0,0,0,231.5,100,7.58,0.001,0.02,0.56,0.36,0.25,0.02,107.46,26.87,13.43,3.36,0.03,0.01,1.05,0.16,0.01,0.53,0.08,0,11.19,1.69,0.11,0
2016-10-31 00:00:00,0,0.01,26.48,0,0,0,232.25,100,7.59,0.001,0.02,0.54,0.36,0.25,0.02,109.01,27.25,13.63,3.41,0.04,0.01,1.05,0.16,0.01,0.53,0.08,0,11.18,1.69,0.11,0
2016-11-01 00:00:00,0,0.01,26.49,0,0,0,233,100,7.59,0.001,0.02,0.53,0.36,0.25,0.02,110.56,27.64,13.82,3.46,0.04,0.01,1.05,0.16,0.01,0.53,0.08,0,11.17,1.69,0.11,0
2016-11-02 00:00:00,0,0.01,26.51,0,0,0,233.75,100,7.6,0.001,0.02,0.52,0.36,0.25,0.03,112.11,28.03,14.01,3.5,0.05,0.01,1.05,0.16,0.01,0.53,0.08,0,11.16,1.68,0.11,0
2016-11-03 00:00:00,0,0.01,26.53,0,0,0,233.66,100,7.62,0.001,0.02,0.51,0.36,0.25,0.03,113.67,28.42,14.21,3.55,0.05,0.01,1.31,0.2,0.01,0.65,0.1,0.01,13.87,2.09,0.13,0
2016-11-04 00:00:00,0,0.01,26.54,0,0,0,233.57,100,7.63,0.001,0.02,0.49,0.36,0.25,0.03,115.22,28.8,14.4,3.6,0.05,0.01,1.56,0.24,0.01,0.78,0.12,0.01,16.58,2.5,0.16,0
2016-11-05 00:00:00,0,0.01,26.56,0,0,0,233.48,100,7.65,0.001,0.02,0.48,0.36,0.25,0.03,116.77,29.19,14.6,3.65,0.06,0.01,1.82,0.27,0.02,0.91,0.14,0.01,19.29,2.91,0.18,0
2016-11-06 00:00:00,0,0.01,26.57,0,0,0,233.39,100,7.66,0.001,0.02,0.47,0.36,0.25,0.03,118.32,29.58,14.79,3.7,0.06,0.02,2.07,0.31,0.02,1.04,0.16,0.01,22,3.32,0.21,0
2016-11-07 00:00:00,0,0.01,26.59,0,0,0,233.3,100,7.68,0.001,0.02,0.45,0.36,0.26,0.03,119.87,29.97,14.98,3.75,0.07,0.02,2.33,0.35,0.02,1.16,0.18,0.01,24.72,3.73,0.23,0
2016-11-08 00:00:00,0,0.01,26.6,0,0,0,233.21,100,7.69,0.001,0.02,0.44,0.36,0.26,0.03,121.42,30.36,15.18,3.79,0.07,0.02,2.58,0.39,0.02,1.29,0.19,0.01,27.43,4.14,0.26,0
2016-11-09 00:00:00,0,0.01,26.62,0,0,0,233.13,100,7.71,0.001,0.02,0.43,0.36,0.26,0.03,122.97,30.74,15.37,3.84,0.08,0.02,2.84,0.43,0.03,1.42,0.21,0.01,30.14,4.55,0.28,0
2016-11-10 00:00:00,0,0.01,26.66,0,0,0,235.36,100,7.66,0.001,0.02,0.45,0.36,0.26,0.03,122.68,30.67,15.33,3.83,0.07,0.02,2.63,0.4,0.02,1.31,0.2,0.01,27.94,4.22,0.26,0
2016-11-11 00:00:00,0,0.01,26.69,0,0,0,237.59,100,7.62,0.001,0.02,0.47,0.36,0.26,0.03,122.38,30.6,15.3,3.82,0.07,0.02,2.42,0.37,0.02,1.21,0.18,0.01,25.74,3.88,0.24,0
2016-11-12 00:00:00,0,0.01,26.73,0,0,0,239.82,100,7.57,0.001,0.02,0.49,0.36,0.25,0.03,122.09,30.52,15.26,3.82,0.07,0.02,2.22,0.33,0.02,1.11,0.17,0.01,23.54,3.55,0.22,0
2016-11-13 00:00:00,0,0.01,26.76,0,0,0,242.05,100,7.52,0.001,0.02,0.51,0.36,0.25,0.03,121.8,30.45,15.22,3.81,0.06,0.02,2.01,0.3,0.02,1,0.15,0.01,21.34,3.22,0.2,0
2016-11-14 00:00:00,0,0.01,26.8,0,0,0,244.29,100,7.47,0.001,0.02,0.53,0.36,0.25,0.03,121.5,30.38,15.19,3.8,0.06,0.01,1.8,0.27,0.02,0.9,0.14,0.01,19.14,2.89,0.18,0
2016-11-15 00:00:00,0,0.01,26.83,0,0,0,246.52,100,7.43,0.001,0.02,0.55,0.36,0.25,0.03,121.21,30.3,15.15,3.79,0.06,0.01,1.59,0.24,0.02,0.8,0.12,0.01,16.93,2.56,0.16,0
2016-11-16 00:00:00,0,0.01,26.87,0,0,0,248.75,100,7.38,0.001,0.02,0.57,0.36,0.25,0.03,120.91,30.23,15.11,3.78,0.05,0.01,1.39,0.21,0.01,0.69,0.1,0.01,14.73,2.22,0.14,0
2016-11-17 00:00:00,0,0.01,26.94,0,0,0,244.46,100,7.37,0.001,0.02,0.59,0.36,0.25,0.02,120.62,30.16,15.08,3.77,0.05,0.01,1.46,0.22,0.01,0.73,0.11,0.01,15.56,2.35,0.15,0
2016-11-18 00:00:00,0,0.01,27.02,0,0,0,240.18,100,7.35,0.001,0.02,0.61,0.36,0.25,0.02,120.33,30.08,15.04,3.76,0.04,0.01,1.54,0.23,0.01,0.77,0.12,0.01,16.39,2.47,0.15,0
2016-11-19 00:00:00,0,0.01,27.09,0,0,0,235.89,100,7.34,0.001,0.02,0.63,0.36,0.25,0.02,120.03,30.01,15,3.75,0.04,0.01,1.62,0.24,0.02,0.81,0.12,0.01,17.22,2.6,0.16,0
2016-11-20 00:00:00,0,0.01,27.17,0,0,0,231.61,100,7.33,0.001,0.02,0.65,0.36,0.25,0.02,119.74,29.93,14.97,3.74,0.04,0.01,1.7,0.26,0.02,0.85,0.13,0.01,18.05,2.72,0.17,0
2016-11-21 00:00:00,0,0.01,27.24,0,0,0,227.32,100,7.32,0.001,0.02,0.67,0.36,0.24,0.02,119.44,29.86,14.93,3.73,0.03,0.01,1.78,0.27,0.02,0.89,0.13,0.01,18.88,2.85,0.18,0
2016-11-22 00:00:00,0,0.01,27.32,0,0,0,223.04,100,7.3,0.001,0.02,0.69,0.36,0.24,0.02,119.15,29.79,14.89,3.72,0.03,0.01,1.86,0.28,0.02,0.93,0.14,0.01,19.71,2.98,0.19,0
2016-11-23 00:00:00,0,0.01,27.39,0,0,0,218.75,100,7.29,0.001,0.02,0.71,0.36,0.24,0.02,118.86,29.71,14.86,3.71,0.03,0.01,1.93,0.29,0.02,0.97,0.15,0.01,20.54,3.1,0.19,0
2016-11-24 00:00:00,0,0.01,27.35,0,0,0,218.26,100,7.34,0.001,0.02,0.73,0.36,0.24,0.02,118.56,29.64,14.82,3.71,0.02,0.01,1.96,0.3,0.02,0.98,0.15,0.01,20.81,3.14,0.2,0
2016-11-25 00:00:00,0,0.01,27.31,0,0,0,217.77,100,7.38,0.001,0.02,0.76,0.36,0.24,0.02,118.27,29.57,14.78,3.7,0.02,0,1.98,0.3,0.02,0.99,0.15,0.01,21.09,3.18,0.2,0
2016-11-26 00:00:00,0,0.01,27.27,0,0,0,217.28,100,7.43,0.001,0.02,0.78,0.36,0.24,0.02,117.98,29.49,14.75,3.69,0.01,0,2.01,0.3,0.02,1.01,0.15,0.01,21.36,3.22,0.2,0
2016-11-27 00:00:00,0,0.01,27.22,0,0,0,216.79,100,7.47,0.001,0.02,0.8,0.36,0.24,0.02,117.68,29.42,14.71,3.68,0.01,0,2.04,0.31,0.02,1.02,0.15,0.01,21.63,3.27,0.2,0
2016-11-28 00:00:00,0,0.01,27.18,0,0,0,216.29,100,7.52,0.001,0.02,0.82,0.36,0.24,0.02,117.39,29.35,14.67,3.67,0.01,0,2.06,0.31,0.02,1.03,0.16,0.01,21.91,3.31,0.21,0
2016-11-29 00:00:00,0,0.01,27.14,0,0,0,215.8,100,7.56,0.001,0.02,0.84,0.36,0.24,0.02,117.09,29.27,14.64,3.66,0,0,2.09,0.32,0.02,1.04,0.16,0.01,22.18,3.35,0.21,0
2016-11-30 00:00:00,0,0.01,27.1,0,0,0,215.31,100,7.61,0.001,0.02,0.86,0.36,0.23,0.02,116.8,29.2,14.6,3.65,0,0,2.11,0.32,0.02,1.06,0.16,0.01,22.45,3.39,0.21,0
2016-12-01 00:00:00,0,0.01,27.13,0,0,0,218.35,100,7.59,0.001,0.02,0.88,0.36,0.23,0.02,116.51,29.13,14.56,3.64,0,0,2,0.3,0.02,1,0.15,0.01,21.22,3.2,0.2,0
2016-12-02 00:00:00,0,0.01,27.16,0,0,0,221.38,100,7.56,0.001,0.02,0.9,0.36,0.23,0.02,116.21,29.05,14.53,3.63,-0.01,0,1.88,0.28,0.02,0.94,0.14,0.01,20,3.02,0.19,0
2016-12-03 00:00:00,0,0.01,27.19,0,0,0,224.42,100,7.54,0.001,0.02,0.92,0.36,0.23,0.02,115.92,28.98,14.49,3.62,-0.01,0,1.77,0.27,0.02,0.88,0.13,0.01,18.77,2.83,0.18,0
2016-12-04 00:00:00,0,0.01,27.23,0,0,0,227.46,100,7.52,0.001,0.02,0.94,0.36,0.23,0.02,115.62,28.91,14.45,3.61,-0.01,0,1.65,0.25,0.02,0.83,0.12,0.01,17.54,2.65,0.17,0
2016-12-05 00:00:00,0,0.01,27.26,0,0,0,230.49,100,7.5,0.001,0.02,0.96,0.36,0.23,0.02,115.33,28.83,14.42,3.6,-0.02,0,1.53,0.23,0.01,0.77,0.12,0.01,16.31,2.46,0.15,0
2016-12-06 00:00:00,0,0.01,27.29,0,0,0,233.53,100,7.47,0.001,0.02,0.98,0.36,0.23,0.02,115.04,28.76,14.38,3.59,-0.02,-0.01,1.42,0.21,0.01,0.71,0.11,0.01,15.08,2.28,0.14,0
2016-12-07 00:00:00,0,0.01,27.32,0,0,0,236.56,100,7.45,0.001,0.02,1,0.36,0.23,0.02,114.74,28.69,14.34,3.59,-0.03,-0.01,1.3,0.2,0.01,0.65,0.1,0.01,13.85,2.09,0.13,0
2016-12-08 00:00:00,0,0.01,27.35,0,0,0,235.36,100,7.52,0.001,0.02,0.99,0.36,0.23,0.02,114.6,28.65,14.33,3.58,-0.03,-0.01,1.28,0.19,0.01,0.64,0.1,0.01,13.63,2.06,0.13,0
2016-12-09 00:00:00,0,0.01,27.37,0,0,0,234.15,100,7.58,0.001,0.02,0.98,0.36,0.23,0.02,114.46,28.61,14.31,3.58,-0.03,-0.01,1.26,0.19,0.01,0.63,0.1,0.01,13.41,2.02,0.13,0
2016-12-10 00:00:00,0,0.01,27.4,0,0,0,232.95,100,7.65,0.001,0.02,0.96,0.36,0.23,0.02,114.32,28.58,14.29,3.57,-0.03,-0.01,1.24,0.19,0.01,0.62,0.09,0.01,13.2,1.99,0.12,0
2016-12-11 00:00:00,0,0.01,27.43,0,0,0,231.74,100,7.71,0.001,0.02,0.95,0.36,0.23,0.02,114.18,28.54,14.27,3.57,-0.03,-0.01,1.22,0.18,0.01,0.61,0.09,0.01,12.98,1.96,0.12,0
2016-12-12 00:00:00,0,0.01,27.46,0,0,0,230.54,100,7.78,0.001,0.02,0.94,0.36,0.23,0.02,114.04,28.51,14.25,3.56,-0.03,-0.01,1.2,0.18,0.01,0.6,0.09,0.01,12.76,1.93,0.12,0
2016-12-13 00:00:00,0,0.01,27.48,0,0,0,229.33,100,7.84,0.001,0.02,0.93,0.36,0.24,0.02,113.89,28.47,14.24,3.56,-0.03,-0.01,1.18,0.18,0.01,0.59,0.09,0.01,12.54,1.89,0.12,0
2016-12-14 00:00:00,0,0.01,27.51,0,0,0,228.13,100,7.91,0.001,0.02,0.92,0.36,0.24,0.02,113.75,28.44,14.22,3.55,-0.03,-0.01,1.16,0.18,0.01,0.58,0.09,0.01,12.32,1.86,0.12,0
2016-12-15 00:00:00,0,0.01,27.51,0,0,0,225.31,100,7.87,0.001,0.02,0.9,0.36,0.24,0.02,113.61,28.4,14.2,3.55,-0.03,-0.01,1.24,0.19,0.01,0.62,0.09,0.01,13.14,1.98,0.12,0
2016-12-16 00:00:00,0,0.01,27.5,0,0,0,222.5,100,7.83,0.001,0.02,0.89,0.36,0.24,0.02,113.47,28.37,14.18,3.55,-0.03,-0.01,1.31,0.2,0.01,0.66,0.1,0.01,13.95,2.11,0.13,0
2016-12-17 00:00:00,0,0.01,27.5,0,0,0,219.69,100,7.79,0.001,0.02,0.88,0.36,0.24,0.02,113.33,28.33,14.17,3.54,-0.03,-0.01,1.39,0.21,0.01,0.69,0.1,0.01,14.77,2.23,0.14,0
2016-12-18 00:00:00,0.41,0.01,27.49,0,0,0,216.88,100,7.75,0.001,0.02,0.87,0.36,0.24,0.02,113.19,28.3,14.15,3.54,-0.03,-0.01,1.47,0.22,0.01,0.73,0.11,0.01,15.58,2.35,0.15,0
2016-12-19 00:00:00,0.76,0.01,27.49,0,0,0,214.06,100,7.71,0.001,0.02,0.86,0.36,0.24,0.02,113.04,28.26,14.13,3.53,-0.03,-0.01,1.54,0.23,0.01,0.77,0.12,0.01,16.4,2.48,0.15,0
2016-12-20 00:00:00,1.06,0.01,27.48,0,0,0,211.25,100,7.67,0.001,0.02,0.85,0.36,0.25,0.02,112.9,28.23,14.11,3.53,-0.03,-0.01,1.62,0.24,0.02,0.81,0.12,0.01,17.21,2.6,0.16,0
2016-12-21 00:00:00,11.19,0.01,27.48,0,0,0,208.44,100,7.63,0.001,0.02,0.83,0.36,0.25,0.02,112.76,28.19,14.1,3.52,-0.03,-0.01,1.7,0.26,0.02,0.85,0.13,0.01,18.03,2.72,0.17,0
2016-12-22 00:00:00,57.88,0.01,27.5,0,0,0,206.64,100,7.51,0.001,0.02,0.82,0.36,0.25,0.02,112.62,28.16,14.08,3.52,-0.04,-0.01,1.64,0.25,0.02,0.82,0.12,0.01,17.39,2.62,0.16,0
2016-12-23 00:00:00,23.93,0.01,27.52,0,0,0,204.84,100,7.4,0.001,0.02,0.81,0.36,0.25,0.03,112.48,28.12,14.06,3.51,-0.04,-0.01,1.58,0.24,0.01,0.79,0.12,0.01,16.74,2.53,0.16,0
2016-12-24 00:00:00,7.07,0.01,27.54,0,0,0,203.05,100,7.28,0.001,0.02,0.8,0.36,0.25,0.03,112.34,28.08,14.04,3.51,-0.04,-0.01,1.52,0.23,0.01,0.76,0.11,0.01,16.1,2.43,0.15,0
2016-12-25 00:00:00,6.07,0.01,27.56,0,0,0,201.25,100,7.17,0.001,0.02,0.79,0.36,0.25,0.03,112.2,28.05,14.02,3.51,-0.04,-0.01,1.46,0.22,0.01,0.73,0.11,0.01,15.46,2.33,0.15,0
2016-12-26 00:00:00,5.25,0.01,27.59,0,0,0,199.45,100,7.05,0.001,0.02,0.77,0.36,0.25,0.03,112.05,28.01,14.01,3.5,-0.04,-0.01,1.39,0.21,0.01,0.7,0.11,0.01,14.82,2.24,0.14,0
2016-12-27 00:00:00,4.57,0.01,27.61,0,0,0,197.66,100,6.93,0.001,0.02,0.76,0.36,0.26,0.03,111.91,27.98,13.99,3.5,-0.04,-0.01,1.33,0.2,0.01,0.67,0.1,0.01,14.18,2.14,0.13,0
2016-12-28 00:00:00,29.85,0.01,27.63,0,0,0,195.86,100,6.82,0.001,0.02,0.75,0.36,0.26,0.03,111.77,27.94,13.97,3.49,-0.04,-0.01,1.27,0.19,0.01,0.64,0.1,0.01,13.53,2.04,0.13,0
2016-12-29 00:00:00,20.03,0.01,27.65,0,0,0,194.06,100,6.7,0.001,0.02,0.74,0.36,0.26,0.03,111.63,27.91,13.95,3.49,-0.04,-0.01,1.21,0.18,0.01,0.61,0.09,0.01,12.89,1.95,0.12,0
2016-12-30 00:00:00,37.81,0.01,27.66,0,0,0,194.58,100,6.94,0.001,0.02,0.73,0.36,0.26,0.03,111.49,27.87,13.94,3.48,-0.04,-0.01,1.23,0.19,0.01,0.62,0.09,0.01,13.12,1.98,0.12,0
2016-12-31 00:00:00,43.79,0.01,27.67,0,0,0,195.1,100,7.18,0.001,0.02,0.71,0.36,0.26,0.03,111.35,27.84,13.92,3.48,-0.04,-0.01,1.26,0.19,0.01,0.63,0.09,0.01,13.34,2.01,0.13,0
2017-01-01 00:00:00,13.38,0.01,27.68,0,0,0,195.63,100,7.42,0.001,0.02,0.7,0.36,0.26,0.03,111.21,27.8,13.9,3.48,-0.04,-0.01,1.28,0.19,0.01,0.64,0.1,0.01,13.56,2.05,0.13,0
2017-01-02 00:00:00,96.56,0.01,27.7,0,0,0,196.15,100,7.66,0.001,0.02,0.69,0.36,0.27,0.03,111.06,27.77,13.88,3.47,-0.04,-0.01,1.3,0.2,0.01,0.65,0.1,0.01,13.79,2.08,0.13,0
2017-01-03 00:00:00,14.52,0.01,27.71,0,0,0,196.67,100,7.9,0.001,0.02,0.68,0.36,0.27,0.03,110.92,27.73,13.87,3.47,-0.04,-0.01,1.32,0.2,0.01,0.66,0.1,0.01,14.01,2.12,0.13,0
2017-01-04 00:00:00,20.25,0.01,27.72,0,0,0,197.19,100,8.14,0.001,0.02,0.67,0.36,0.27,0.03,110.78,27.7,13.85,3.46,-0.04,-0.01,1.34,0.2,0.01,0.67,0.1,0.01,14.24,2.15,0.13,0
2017-01-05 00:00:00,7.47,0.01,27.78,0,0,0,202.95,100,8.03,0.001,0.02,0.65,0.36,0.27,0.03,110.64,27.66,13.83,3.46,-0.04,-0.01,1.43,0.22,0.01,0.72,0.11,0.01,15.22,2.3,0.14,0
2017-01-06 00:00:00,6.52,0.01,27.84,0,0,0,208.71,100,7.93,0.001,0.02,0.64,0.36,0.27,0.03,110.5,27.62,13.81,3.45,-0.04,-0.01,1.53,0.23,0.01,0.76,0.12,0.01,16.21,2.45,0.15,0
2017-01-07 00:00:00,5.73,0.01,27.9,0,0,0,214.46,100,7.82,0.001,0.02,0.63,0.36,0.27,0.03,110.36,27.59,13.79,3.45,-0.04,-0.01,1.62,0.24,0.02,0.81,0.12,0.01,17.2,2.6,0.16,0
2017-01-08 00:00:00,5.06,0.01,27.95,0,0,0,220.22,100,7.72,0.001,0.02,0.62,0.36,0.27,0.03,110.21,27.55,13.78,3.44,-0.05,-0.01,1.71,0.26,0.02,0.86,0.13,0.01,18.18,2.74,0.17,0
2017-01-09 00:00:00,4.44,0.01,28.01,0,0,0,225.98,100,7.61,0.001,0.02,0.61,0.36,0.28,0.03,110.07,27.52,13.76,3.44,-0.05,-0.01,1.8,0.27,0.02,0.9,0.14,0.01,19.17,2.89,0.18,0
2017-01-10 00:00:00,3.95,0.01,28.07,0,0,0,231.74,100,7.51,0.001,0.02,0.6,0.36,0.28,0.03,109.93,27.48,13.74,3.44,-0.05,-0.01,1.9,0.29,0.02,0.95,0.14,0.01,20.16,3.04,0.19,0
